id,Datetime,Rainfall (mm),Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts,Time Period,Est_Tbdt_power_precal,Est_Tbdt_mix_Precal,Est_Tbdt_mix_Postcal,Est_Tbdt_mix_Fullcal
14235,2016-07-05 08:00:00,2.5,45.833,4.1,0.53,28,29,0.2257153402849,0.3042846597151,0.53,0.0583994232155731,0.0,0.0,Prefire,28.803502885450584,41.15418015624088,26.282302244737256,32.66829679312626
14236,2016-07-05 09:00:00,0.5,49.802,4.3,0.576,28,29,0.227243766238933,0.348756233761067,0.576,0.0915645277577505,0.0099502487562189,0.0526315789473684,Prefire,29.90245227905382,41.22166913497957,26.375695112036087,32.74771745040145
14237,2016-07-05 10:00:00,0.0,48.788,10.9,0.565,28,29,0.229798505853457,0.335201494146543,0.565,0.0836337418889689,0.3383084577114428,0.1052631578947368,Prefire,29.64418583723017,41.20552292038789,26.353339428395643,32.72871239472283
14238,2016-07-05 11:00:00,0.0,51.429,15.3,0.595,28,29,0.233299499155778,0.361700500844222,0.595,0.1052631578947368,0.5572139303482587,0.1578947368421052,Prefire,30.34223567212574,41.24956922705266,26.414342972277307,32.780563858606584
14239,2016-07-05 12:00:00,0.0,61.711,11.4,0.714,28,29,0.237775198640748,0.476224801359252,0.714,0.1910598413842825,0.36318407960199,0.2105263157894736,Prefire,32.935884462769366,41.42463417912364,26.657367554820592,32.98684846387728
14240,2016-07-05 13:00:00,0.5,69.714,12.4,0.807,28,29,0.24342093599056,0.56357906400944,0.807,0.258111031002163,0.4129353233830846,0.2631578947368421,Prefire,34.80099326883366,41.56183708889796,26.848458656937904,33.148739020726126
14241,2016-07-05 14:00:00,0.5,73.471,17.6,0.85,28,29,0.250393394143289,0.599606605856711,0.85,0.2891131939437635,0.6716417910447762,0.3157894736842105,Prefire,35.62331022472125,41.6253900874228,26.93715909004804,33.22379276237757
14242,2016-07-05 15:00:00,0.0,54.4,13.5,0.63,28,29,0.258476141948124,0.371523858051876,0.63,0.1304974765681326,0.4676616915422885,0.3684210526315789,Prefire,31.13258017901577,41.301001204932696,26.48564756275568,32.84113507450033
14243,2016-07-05 16:00:00,0.0,45.944,11.1,0.532,28,29,0.267065343797463,0.264934656202537,0.532,0.0598413842826243,0.3482587064676616,0.4210526315789473,Prefire,28.85235037531601,41.15711273525636,26.28635763913548,32.67174685819799
14244,2016-07-05 17:00:00,0.0,43.097,10.3,0.499,28,29,0.275667027313868,0.223332972686132,0.499,0.0360490266762797,0.3084577114427861,0.4736842105263157,Prefire,28.033004917875857,41.10874521857932,26.21950361585139,32.614855717021165
14245,2016-07-05 18:00:00,1.0,43.123,10.7,0.499,28,29,0.284101173570633,0.214898826429367,0.499,0.0360490266762797,0.3283582089552238,0.5263157894736842,Prefire,28.033004917875857,41.10874521857932,26.21950361585139,32.614855717021165
14246,2016-07-05 19:00:00,0.5,38.754,11.3,0.449,28,29,0.292282220978257,0.156717779021743,0.449,0.0,0.3582089552238806,0.5789473684210527,Prefire,26.732584032277515,41.03554234764528,26.118452725804328,32.528798627824
14247,2016-07-05 20:00:00,0.0,107.329,12.9,1.242,28,29,0.300396032756361,0.941603967243639,1.242,0.5717375630857966,0.4378109452736318,0.631578947368421,Prefire,42.25032697302101,42.208123455918816,27.755948364467283,33.91389516691309
14248,2016-07-05 21:00:00,0.0,52.904,12.4,0.612,28,29,0.30829178287568,0.30370821712432,0.612,0.1175198269646719,0.4129353233830846,0.6842105263157895,Prefire,30.729222163152585,41.27454447012827,26.44895862425432,32.80997368905125
14249,2016-07-05 22:00:00,0.0,133.164,13.3,1.541,28,29,0.315537234798682,1.22546276520132,1.541,0.7873107426099494,0.4577114427860697,0.7368421052631579,Prefire,46.5559228852204,42.65670302475849,28.392923766449304,34.447458673153605
14250,2016-07-05 23:00:00,0.0,151.462,18.5,1.753,28,29,0.321998445408661,1.43100155459134,1.753,0.9401586157173756,0.7164179104477612,0.7894736842105263,Prefire,49.33540313746173,42.97691895021713,28.85115599333811,34.82956798925855
14251,2016-07-06 00:00:00,0.0,158.59,24.2,1.836,28,29,0.327465561100262,1.50853443889974,1.836,1.0,1.0,0.8421052631578947,Prefire,50.37290939846465,43.10277630202189,29.03206058059517,34.9800299542932
14252,2016-07-06 01:00:00,0.0,68.017,23.5,0.787,28,29,0.331717023611884,0.455282976388116,0.787,0.243691420331651,0.9651741293532335,0.8947368421052632,Prefire,34.41030549951491,41.532302363380815,26.807277363815043,33.11387366408668
14253,2016-07-06 02:00:00,0.0,51.431,20.0,0.595,28,29,0.334717297964899,0.260282702035101,0.595,0.1052631578947368,0.7910447761194029,0.9473684210526316,Prefire,30.34223567212574,41.24956922705266,26.414342972277307,32.780563858606584
14254,2016-07-06 03:00:00,0.0,44.814,15.9,0.519,28,29,0.336699948825173,0.182300051174828,0.519,0.0504686373467916,0.5870646766169154,1.0,Prefire,28.53301106434597,41.13805377287027,26.260005962603845,32.649326319129834
14312,2016-07-08 13:00:00,0.0,33.195,1.3,0.384,29,30,0.29329661477997,0.0907033852200295,0.384,0.0031454149528187,0.0005743825387708,0.0,Prefire,24.916529428104848,40.94052482613687,25.98752358059989,32.41717914742549
14313,2016-07-08 14:00:00,4.0,32.086,1.2,0.371,29,30,0.294540316607095,0.0764596833929046,0.371,0.0,0.0,0.0454545454545454,Prefire,24.533449228045008,40.92154114055111,25.96139693547497,32.39488976781814
14314,2016-07-08 15:00:00,3.5,74.97,13.7,0.868,29,30,0.296373506401757,0.571626493598243,0.868,0.1202516331962255,0.0717978173463526,0.0909090909090909,Prefire,35.96073051146188,41.65201529756684,26.974354686498025,33.25524842005684
14315,2016-07-08 16:00:00,0.0,143.87,42.1,1.665,29,30,0.300321168281274,1.36467883171873,1.665,0.3130897653036536,0.2349224583572659,0.1363636363636363,Prefire,48.205433930300615,42.84378106860011,28.66027829165488,34.670572734216606
14316,2016-07-08 17:00:00,0.0,243.274,78.7,2.816,29,30,0.309040766112203,2.5069592338878,2.816,0.5915799661263006,0.4451464675473865,0.1818181818181818,Prefire,61.061295601251736,44.60979826410147,31.232991286944745,36.79367438346822
14317,2016-07-08 18:00:00,0.0,389.187,175.3,4.504,29,30,0.326253755997608,4.17774624400239,4.504,1.0,1.0,0.2272727272727272,Prefire,75.42673879920538,47.29780208396908,35.31450483695428,40.08182886608285
14318,2016-07-08 19:00:00,0.0,369.568,130.6,4.277,29,30,0.35477954033876,3.92222045966124,4.277,0.945076215823857,0.7432510051694428,0.2727272727272727,Prefire,73.69219680448361,46.929434077020055,34.743590152747835,39.62729471496756
14319,2016-07-08 20:00:00,0.0,244.146,113.3,2.826,29,30,0.389007458785694,2.43699254121431,2.826,0.5939995160900075,0.6438828259620907,0.3181818181818182,Prefire,61.158750277400095,44.62537682070832,31.25607528013744,36.81253685369632
