"Time","212042","","212042","","212042","",""
"and","10.00","","141.00","","2030.00","",""
"Date","Rainfall (mm)","","Discharge (ML/d)","","Turbidity (NTU)","",""
"Date and time","Total","Quality","Mean","Quality","Mean","Quality","Comments"
00:00:00 13/09/2013,        0.00,      3,       6.351,    140,"",    255, 
00:00:00 14/09/2013,        0.00,      3,       5.979,    140,"",    255, 
00:00:00 15/09/2013,        0.00,      3,       8.258,    140,"",    255, 
00:00:00 16/09/2013,        0.00,      3,       6.903,    140,"",    255, 
00:00:00 17/09/2013,       36.00,      3,      23.881,    140,"",    255, 
00:00:00 18/09/2013,        2.00,      3,      95.391,    140,"",    255, 
00:00:00 19/09/2013,        0.00,      3,      17.893,    140,"",    255, 
00:00:00 20/09/2013,        0.00,      3,      12.399,    140,"",    255, 
00:00:00 21/09/2013,        2.50,      3,      10.561,    140,"",    255, 
00:00:00 22/09/2013,        0.00,      3,      11.574,    140,"",    255, 
00:00:00 23/09/2013,        0.00,      3,       8.550,    140,"",    255, 
00:00:00 24/09/2013,        0.00,      3,       7.486,    140,"",    255, 
00:00:00 25/09/2013,        0.00,      3,       7.860,    140,"",    255, 
00:00:00 26/09/2013,        0.00,      3,       6.519,    140,"",    255, 
00:00:00 27/09/2013,        0.00,      3,       5.772,    140,"",    255, 
00:00:00 28/09/2013,        0.00,      3,       3.668,    140,"",    255, 
00:00:00 29/09/2013,        0.00,      3,       3.503,    140,"",    255, 
00:00:00 30/09/2013,        0.00,      3,       3.415,    140,"",    255, 
00:00:00 01/10/2013,        0.00,      3,       3.815,    140,"",    255, 
00:00:00 02/10/2013,        0.50,      3,       4.272,    140,"",    255, 
00:00:00 03/10/2013,        0.00,      3,       7.183,    140,"",    255, 
00:00:00 04/10/2013,        0.50,      3,       3.572,    140,"",    255, 
00:00:00 05/10/2013,        0.50,      3,       3.579,    140,"",    255, 
00:00:00 06/10/2013,        0.00,      3,       3.381,    140,"",    255, 
00:00:00 07/10/2013,        0.00,      3,       3.220,    140,"",    255, 
00:00:00 08/10/2013,        0.00,      3,       3.055,    140,"",    255, 
00:00:00 09/10/2013,        0.00,      3,       2.992,    140,"",    255, 
00:00:00 10/10/2013,        0.00,      3,       3.068,    140,"",    255, 
00:00:00 11/10/2013,        0.00,      3,       2.942,    140,"",    255, 
00:00:00 12/10/2013,        0.00,      3,       3.157,    140,"",    255, 
00:00:00 13/10/2013,        0.00,      3,       2.649,    140,"",    255, 
00:00:00 14/10/2013,        1.50,      3,       2.498,    140,"",    255, 
00:00:00 15/10/2013,        0.00,      3,       2.905,    140,"",    255, 
00:00:00 16/10/2013,        0.00,      3,       5.187,    140,"",    255, 
00:00:00 17/10/2013,        0.00,      3,       5.162,    140,"",    255, 
00:00:00 18/10/2013,        0.00,      3,       2.895,    140,"",    255, 
00:00:00 19/10/2013,        0.00,      3,       1.794,    140,"",    255, 
00:00:00 20/10/2013,        0.00,      3,       2.651,    140,"",    255, 
00:00:00 21/10/2013,        0.00,      3,       5.019,    140,"",    255, 
00:00:00 22/10/2013,        0.00,      3,       5.362,    140,"",    255, 
00:00:00 23/10/2013,        5.00,      3,       5.519,    140,"",    255, 
00:00:00 24/10/2013,        1.50,      3,      16.046,    140,"",    255, 
00:00:00 25/10/2013,        0.00,      3,       5.561,    140,"",    255, 
00:00:00 26/10/2013,        0.00,      3,       4.963,    140,"",    255, 
00:00:00 27/10/2013,        0.00,      3,       4.488,    140,"",    255, 
00:00:00 28/10/2013,        0.00,      3,       4.303,    140,"",    255, 
00:00:00 29/10/2013,        0.00,      3,       4.608,    140,"",    255, 
00:00:00 30/10/2013,        7.00,      3,      10.702,    140,"",    255, 
00:00:00 31/10/2013,        0.00,      3,      16.305,    140,"",    255, 
00:00:00 01/11/2013,        0.00,      3,       5.244,    140,"",    255, 
00:00:00 02/11/2013,        0.00,      3,       4.515,    140,"",    255, 
00:00:00 03/11/2013,        0.00,      3,       4.355,    140,"",    255, 
00:00:00 04/11/2013,        0.00,      3,       4.451,    140,"",    255, 
00:00:00 05/11/2013,        0.00,      3,       4.666,    140,"",    255, 
00:00:00 06/11/2013,        0.00,      3,       4.772,    140,"",    255, 
00:00:00 07/11/2013,        0.00,      3,       4.285,    140,"",    255, 
00:00:00 08/11/2013,        0.00,      3,       4.039,    140,"",    255, 
00:00:00 09/11/2013,        0.00,      3,       3.885,    140,"",    255, 
00:00:00 10/11/2013,        0.00,      3,       4.039,    140,"",    255, 
00:00:00 11/11/2013,        8.00,      3,       4.290,    140,"",    255, 
00:00:00 12/11/2013,       16.50,      3,      72.463,    140,"",    255, 
00:00:00 13/11/2013,        5.50,      3,      34.849,    140,"",    255, 
00:00:00 14/11/2013,        0.00,      3,      14.102,    140,"",    255, 
00:00:00 15/11/2013,        0.00,      3,       7.654,    140,"",    255, 
00:00:00 16/11/2013,        0.00,      3,       6.139,    140,"",    255, 
00:00:00 17/11/2013,        9.50,      3,      35.145,    140,"",    255, 
00:00:00 18/11/2013,        7.00,      3,      39.609,    140,"",    255, 
00:00:00 19/11/2013,        7.00,      3,      57.037,    140,"",    255, 
00:00:00 20/11/2013,        0.50,      3,      56.684,    140,"",    255, 
00:00:00 21/11/2013,        0.00,      3,      21.428,    140,"",    255, 
00:00:00 22/11/2013,        8.00,      3,      24.345,    140,"",    255, 
00:00:00 23/11/2013,       16.50,      3,     140.036,    140,"",    255, 
00:00:00 24/11/2013,        0.00,      3,     124.836,    140,"",    255, 
00:00:00 25/11/2013,        0.00,      3,      39.266,    140,"",    255, 
00:00:00 26/11/2013,        0.00,      3,      26.240,    140,"",    255, 
00:00:00 27/11/2013,        0.00,      3,      23.727,    140,"",    255, 
00:00:00 28/11/2013,        0.00,      3,      17.119,    140,"",    255, 
00:00:00 29/11/2013,        0.00,      3,      10.755,    140,"",    255, 
00:00:00 30/11/2013,        0.00,      3,      10.733,    140,"",    255, 
00:00:00 01/12/2013,        0.00,      3,      12.740,    140,"",    255, 
00:00:00 02/12/2013,        0.00,      3,      12.230,    140,"",    255, 
00:00:00 03/12/2013,        0.00,      3,      11.162,    140,"",    255, 
00:00:00 04/12/2013,        0.00,      3,      10.169,    140,"",    255, 
00:00:00 05/12/2013,        0.00,      3,       9.274,    140,"",    255, 
00:00:00 06/12/2013,       11.50,      3,      21.534,    140,"",    255, 
00:00:00 07/12/2013,        0.50,      3,       9.347,    140,"",    255, 
00:00:00 08/12/2013,        0.00,      3,       5.387,    140,"",    255, 
00:00:00 09/12/2013,        0.00,      3,       4.507,    140,"",    255, 
00:00:00 10/12/2013,        0.00,      3,       4.943,    140,"",    255, 
00:00:00 11/12/2013,        0.00,      3,       7.281,    140,"",    255, 
00:00:00 12/12/2013,        0.00,      3,       7.229,    140,"",    255, 
00:00:00 13/12/2013,        0.00,      3,       6.719,    140,"",    255, 
00:00:00 14/12/2013,        0.00,      3,       7.090,    140,"",    255, 
00:00:00 15/12/2013,        0.00,      3,       6.548,    140,"",    255, 
00:00:00 16/12/2013,        0.00,      3,       6.711,    140,"",    255, 
00:00:00 17/12/2013,        0.00,      3,       6.729,    140,"",    255, 
00:00:00 18/12/2013,        0.00,      3,       6.028,    140,"",    255, 
00:00:00 19/12/2013,        0.00,      3,       6.100,    140,"",    255, 
00:00:00 20/12/2013,        0.00,      3,       5.596,    140,"",    255, 
00:00:00 21/12/2013,        0.00,      3,       5.023,    140,"",    255, 
00:00:00 22/12/2013,        0.00,      3,       4.943,    140,"",    255, 
00:00:00 23/12/2013,        0.00,      3,       5.290,    140,"",    255, 
00:00:00 24/12/2013,        0.00,      3,       4.476,    140,"",    255, 
00:00:00 25/12/2013,        0.00,      3,       4.753,    140,"",    255, 
00:00:00 26/12/2013,       22.00,      3,      32.348,    140,"",    255, 
00:00:00 27/12/2013,        0.50,      3,      37.606,    140,"",    255, 
00:00:00 28/12/2013,        0.00,      3,      11.218,    140,"",    255, 
00:00:00 29/12/2013,        0.00,      3,       8.637,    140,"",    255, 
00:00:00 30/12/2013,        0.00,      3,       7.312,    140,"",    255, 
00:00:00 31/12/2013,        0.00,      3,       6.697,    140,"",    255, 
00:00:00 01/01/2014,        0.00,      3,       6.330,    140,"",    255, 
00:00:00 02/01/2014,        0.00,      3,       5.682,    140,"",    255, 
00:00:00 03/01/2014,        0.00,      3,       5.698,    140,"",    255, 
00:00:00 04/01/2014,        0.50,      3,       5.910,    140,"",    255, 
00:00:00 05/01/2014,        0.00,      3,       5.264,    140,"",    255, 
00:00:00 06/01/2014,        0.00,      3,       4.731,    140,"",    255, 
00:00:00 07/01/2014,        0.00,      3,       4.769,    140,"",    255, 
00:00:00 08/01/2014,        0.00,      3,       5.272,    140,"",    255, 
00:00:00 09/01/2014,        0.50,      3,       6.801,    140,"",    255, 
00:00:00 10/01/2014,        0.00,      3,       7.307,    140,"",    255, 
00:00:00 11/01/2014,        6.50,      3,      11.624,    140,"",    255, 
00:00:00 12/01/2014,        0.00,      3,      11.729,    140,"",    255, 
00:00:00 13/01/2014,        0.00,      3,       5.633,    140,"",    255, 
00:00:00 14/01/2014,        0.00,      3,       5.111,    140,"",    255, 
00:00:00 15/01/2014,        0.00,      3,       4.663,    140,"",    255, 
00:00:00 16/01/2014,        0.00,      3,       4.411,    140,"",    255, 
00:00:00 17/01/2014,        0.00,      3,       4.106,    140,"",    255, 
00:00:00 18/01/2014,        0.00,      3,       3.999,    140,"",    255, 
00:00:00 19/01/2014,        0.00,      3,       3.988,    140,"",    255, 
00:00:00 20/01/2014,        0.00,      3,       4.007,    140,"",    255, 
00:00:00 21/01/2014,        0.00,      3,       4.140,    140,"",    255, 
00:00:00 22/01/2014,        0.00,      3,       4.656,    140,"",    255, 
00:00:00 23/01/2014,        0.00,      3,       4.824,    140,"",    255, 
00:00:00 24/01/2014,        0.00,      3,       5.252,    140,"",    255, 
00:00:00 25/01/2014,        6.00,      3,       5.211,    140,"",    255, 
00:00:00 26/01/2014,        0.00,      3,      13.893,    140,"",    255, 
00:00:00 27/01/2014,        0.00,      3,       5.680,    140,"",    255, 
00:00:00 28/01/2014,        0.00,      3,       5.050,    140,"",    255, 
00:00:00 29/01/2014,        0.00,      3,       4.856,    140,"",    255, 
00:00:00 30/01/2014,        0.00,      3,       4.795,    140,"",    255, 
00:00:00 31/01/2014,        0.00,      3,       3.612,    140,"",    255, 
00:00:00 01/02/2014,        0.00,      3,       3.732,    140,"",    255, 
00:00:00 02/02/2014,        0.00,      3,       3.667,    140,"",    255, 
00:00:00 03/02/2014,        0.00,      3,       3.702,    140,"",    255, 
00:00:00 04/02/2014,        0.00,      3,       3.972,    140,"",    255, 
00:00:00 05/02/2014,        1.00,      3,       3.740,    140,"",    255, 
00:00:00 06/02/2014,        0.00,      3,       4.274,    140,"",    255, 
00:00:00 07/02/2014,        0.00,      3,       7.885,    140,"",    255, 
00:00:00 08/02/2014,        0.00,      3,       5.760,    140,"",    255, 
00:00:00 09/02/2014,        0.00,      3,       3.768,    140,"",    255, 
00:00:00 10/02/2014,        0.00,      3,       3.442,    140,"",    255, 
00:00:00 11/02/2014,        0.00,      3,       3.477,    140,"",    255, 
00:00:00 12/02/2014,        0.00,      3,       3.465,    140,"",    255, 
00:00:00 13/02/2014,        0.00,      3,       3.587,    140,"",    255, 
00:00:00 14/02/2014,        3.00,      3,       3.457,    140,"",    255, 
00:00:00 15/02/2014,        3.00,      3,       5.005,    140,"",    255, 
00:00:00 16/02/2014,       13.00,      3,      34.456,    140,"",    255, 
00:00:00 17/02/2014,        4.50,      3,      25.308,    140,"",    255, 
00:00:00 18/02/2014,        1.00,      3,      16.407,    140,"",    255, 
00:00:00 19/02/2014,        0.00,      3,       7.975,    140,"",    255, 
00:00:00 20/02/2014,       22.50,      3,     111.437,    140,"",    255, 
00:00:00 21/02/2014,        0.00,      3,      36.056,    140,"",    255, 
00:00:00 22/02/2014,        0.00,      3,      13.232,    140,"",    255, 
00:00:00 23/02/2014,        0.00,      3,       8.653,    140,"",    255, 
00:00:00 24/02/2014,        0.00,      3,       7.105,    140,"",    255, 
00:00:00 25/02/2014,        0.00,      3,       6.693,    140,"",    255, 
00:00:00 26/02/2014,        0.00,      3,       6.111,    140,"",    255, 
00:00:00 27/02/2014,        3.50,      3,       5.830,    140,"",    255, 
00:00:00 28/02/2014,        0.50,      3,      17.659,    140,"",    255, 
00:00:00 01/03/2014,       11.50,      3,      12.714,    140,"",    255, 
00:00:00 02/03/2014,       14.50,      3,      50.045,    140,"",    255, 
00:00:00 03/03/2014,        3.00,      3,      34.990,    140,"",    255, 
00:00:00 04/03/2014,        0.00,      3,      16.054,    140,"",    255, 
00:00:00 05/03/2014,        1.50,      3,      13.194,    140,"",    255, 
00:00:00 06/03/2014,        5.00,      3,      16.792,    140,"",    255, 
00:00:00 07/03/2014,        0.00,      3,      16.890,    140,"",    255, 
00:00:00 08/03/2014,        7.00,      3,     296.817,    140,"",    255, 
00:00:00 09/03/2014,        0.00,      3,      73.055,    140,"",    255, 
00:00:00 10/03/2014,        0.00,      3,      37.579,    140,"",    255, 
00:00:00 11/03/2014,        0.00,      3,      27.704,    140,"",    255, 
00:00:00 12/03/2014,        0.00,      3,      23.274,    140,"",    255, 
00:00:00 13/03/2014,        0.00,      3,      19.298,    140,"",    255, 
00:00:00 14/03/2014,       10.50,      3,      76.959,    140,"",    255, 
00:00:00 15/03/2014,        4.00,      3,      81.343,    140,"",    255, 
00:00:00 16/03/2014,        2.00,      3,      52.580,    140,"",    255, 
00:00:00 17/03/2014,        2.50,      3,      56.452,    140,"",    255, 
00:00:00 18/03/2014,        0.00,      3,      44.347,    140,"",    255, 
00:00:00 19/03/2014,        0.00,      3,      30.234,    140,"",    255, 
00:00:00 20/03/2014,        1.50,      3,      25.074,    140,"",    255, 
00:00:00 21/03/2014,        0.00,      3,      19.740,    140,"",    255, 
00:00:00 22/03/2014,        0.00,      3,      22.316,    140,"",    255, 
00:00:00 23/03/2014,        1.50,      3,      25.924,    140,"",    255, 
00:00:00 24/03/2014,        0.00,      3,      24.369,    140,"",    255, 
00:00:00 25/03/2014,       10.50,      3,      52.252,    140,"",    255, 
00:00:00 26/03/2014,        0.00,      3,      32.518,    140,"",    255, 
00:00:00 27/03/2014,       17.50,      3,      75.413,    140,"",    255, 
00:00:00 28/03/2014,        4.50,      3,     289.265,    140,"",    255, 
00:00:00 29/03/2014,       12.50,      3,     136.209,    140,"",    255, 
00:00:00 30/03/2014,        0.00,      3,     105.199,    140,"",    255, 
00:00:00 31/03/2014,        0.00,      3,      64.007,    140,"",    255, 
00:00:00 01/04/2014,        0.00,      3,      45.680,    140,"",    255, 
00:00:00 02/04/2014,        0.00,      3,      41.699,    140,"",    255, 
00:00:00 03/04/2014,        0.00,      3,      32.816,    140,"",    255, 
00:00:00 04/04/2014,        0.00,      3,      32.010,    140,"",    255, 
00:00:00 05/04/2014,       39.00,      3,     226.039,    140,"",    255, 
00:00:00 06/04/2014,        1.00,      3,     120.651,    140,"",    255, 
00:00:00 07/04/2014,        5.00,      3,      77.525,    140,"",    255, 
00:00:00 08/04/2014,        0.00,      3,      70.498,    140,"",    255, 
00:00:00 09/04/2014,        0.00,      3,      49.924,    140,"",    255, 
00:00:00 10/04/2014,        0.00,      3,      46.600,    140,"",    255, 
00:00:00 11/04/2014,        2.50,      3,      42.577,    140,"",    255, 
00:00:00 12/04/2014,        9.50,      3,      49.984,    140,"",    255, 
00:00:00 13/04/2014,        6.50,      3,      62.480,    140,"",    255, 
00:00:00 14/04/2014,        0.00,      3,      38.698,    140,"",    255, 
00:00:00 15/04/2014,        2.50,      3,      34.609,    140,"",    255, 
00:00:00 16/04/2014,        1.00,      3,      32.729,    140,"",    255, 
00:00:00 17/04/2014,        0.00,      3,      28.925,    140,"",    255, 
00:00:00 18/04/2014,        0.00,      3,      29.255,    140,"",    255, 
00:00:00 19/04/2014,        0.00,      3,      28.155,    140,"",    255, 
00:00:00 20/04/2014,        0.00,      3,      24.899,    140,"",    255, 
00:00:00 21/04/2014,        0.00,      3,      23.748,    140,"",    255, 
00:00:00 22/04/2014,        0.00,      3,      23.162,    140,"",    255, 
00:00:00 23/04/2014,        0.00,      3,      22.475,    140,"",    255, 
00:00:00 24/04/2014,        0.00,      3,      20.565,    140,"",    255, 
00:00:00 25/04/2014,        0.00,      3,      19.645,    140,"",    255, 
00:00:00 26/04/2014,        0.00,      3,      19.594,    140,"",    255, 
00:00:00 27/04/2014,        0.00,      3,      19.845,    140,"",    255, 
00:00:00 28/04/2014,        0.00,      3,      20.449,    140,"",    255, 
00:00:00 29/04/2014,        0.00,      3,      19.699,    140,"",    255, 
00:00:00 30/04/2014,        0.00,      3,      19.026,    140,"",    255, 
00:00:00 01/05/2014,        2.50,      3,      19.560,    140,"",    255, 
00:00:00 02/05/2014,        0.00,      3,      18.432,    140,"",    255, 
00:00:00 03/05/2014,        0.00,      3,      16.632,    140,"",    255, 
00:00:00 04/05/2014,        2.00,      3,      17.416,    140,"",    255, 
00:00:00 05/05/2014,        0.00,      3,      17.449,    140,"",    255, 
00:00:00 06/05/2014,        0.00,      3,      16.820,    140,"",    255, 
00:00:00 07/05/2014,        0.00,      3,      16.306,    140,"",    255, 
00:00:00 08/05/2014,        0.00,      3,      15.035,    140,"",    255, 
00:00:00 09/05/2014,        0.00,      3,      14.511,    140,"",    255, 
00:00:00 10/05/2014,        0.00,      3,      14.293,    140,"",    255, 
00:00:00 11/05/2014,        0.50,      3,      14.198,    140,"",    255, 
00:00:00 12/05/2014,        0.00,      3,      14.187,    140,"",    255, 
00:00:00 13/05/2014,        0.00,      3,      13.586,    140,"",    255, 
00:00:00 14/05/2014,        0.00,      3,      13.638,    140,"",    255, 
00:00:00 15/05/2014,        0.00,      3,      13.146,    140,"",    255, 
00:00:00 16/05/2014,        0.00,      3,      13.313,    140,"",    255, 
00:00:00 17/05/2014,        0.00,      3,      13.026,    140,"",    255, 
00:00:00 18/05/2014,        0.00,      3,      12.686,    140,"",    255, 
00:00:00 19/05/2014,        0.00,      3,      12.239,    140,"",    255, 
00:00:00 20/05/2014,        0.00,      3,      12.046,    140,"",    255, 
00:00:00 21/05/2014,        0.00,      3,      12.266,    140,"",    255, 
00:00:00 22/05/2014,        0.00,      3,      12.072,    140,"",    255, 
00:00:00 23/05/2014,        0.00,      3,      11.652,    140,"",    255, 
00:00:00 24/05/2014,        0.00,      3,      11.711,    140,"",    255, 
00:00:00 25/05/2014,        0.00,      3,      11.081,    140,"",    255, 
00:00:00 26/05/2014,        0.00,      3,      10.845,    140,"",    255, 
00:00:00 27/05/2014,        0.00,      3,      10.619,    140,"",    255, 
00:00:00 28/05/2014,        4.50,      3,      10.700,    140,"",    255, 
00:00:00 29/05/2014,        0.50,      3,      16.795,    140,"",    255, 
00:00:00 30/05/2014,        0.00,      3,      11.105,    140,"",    255, 
00:00:00 31/05/2014,        0.00,      3,      10.822,    140,"",    255, 
00:00:00 01/06/2014,        0.00,      3,      10.471,    140,"",    255, 
00:00:00 02/06/2014,        7.50,      3,      18.456,    140,"",    255, 
00:00:00 03/06/2014,        6.50,      3,      24.607,    140,"",    255, 
00:00:00 04/06/2014,        0.00,      3,      12.786,    140,"",    255, 
00:00:00 05/06/2014,        0.00,      3,      11.197,    140,"",    255, 
00:00:00 06/06/2014,        0.50,      3,      10.704,    140,"",    255, 
00:00:00 07/06/2014,        4.00,      3,      23.558,    140,"",    255, 
00:00:00 08/06/2014,        0.00,      3,      13.490,    140,"",    255, 
00:00:00 09/06/2014,        0.00,      3,      11.162,    140,"",    255, 
00:00:00 10/06/2014,        2.00,      3,      10.528,    140,"",    255, 
00:00:00 11/06/2014,        5.50,      3,      21.386,    140,"",    255, 
00:00:00 12/06/2014,        0.00,      3,      15.085,    140,"",    255, 
00:00:00 13/06/2014,        0.00,      3,      12.303,    140,"",    255, 
00:00:00 14/06/2014,        0.00,      3,      11.335,    140,"",    255, 
00:00:00 15/06/2014,        3.50,      3,      14.765,    140,"",    255, 
00:00:00 16/06/2014,        0.00,      3,      12.245,    140,"",    255, 
00:00:00 17/06/2014,        0.00,      3,      12.840,    140,"",    255, 
00:00:00 18/06/2014,        0.50,      3,      11.057,    140,"",    255, 
00:00:00 19/06/2014,        0.00,      3,       9.893,    140,"",    255, 
00:00:00 20/06/2014,        0.00,      3,       9.722,    140,"",    255, 
00:00:00 21/06/2014,        0.00,      3,       9.864,    140,"",    255, 
00:00:00 22/06/2014,        0.50,      3,       9.754,    140,"",    255, 
00:00:00 23/06/2014,        7.50,      3,      36.839,    140,"",    255, 
00:00:00 24/06/2014,        0.50,      3,      17.790,    140,"",    255, 
00:00:00 25/06/2014,        0.50,      3,      13.949,    140,"",    255, 
00:00:00 26/06/2014,        1.00,      3,      13.884,    140,"",    255, 
00:00:00 27/06/2014,        0.00,      3,      12.209,    140,"",    255, 
00:00:00 28/06/2014,        0.00,      3,      10.889,    140,"",    255, 
00:00:00 29/06/2014,        3.00,      3,      11.036,    140,"",    255, 
00:00:00 30/06/2014,        2.00,      3,      17.057,    140,"",    255, 
00:00:00 01/07/2014,        0.00,      3,      14.956,    140,"",    255, 
00:00:00 02/07/2014,        0.00,      3,      11.369,    140,"",    255, 
00:00:00 03/07/2014,        0.00,      3,      11.324,    140,"",    255, 
00:00:00 04/07/2014,        0.00,      3,       9.888,    140,"",    255, 
00:00:00 05/07/2014,        0.00,      3,       8.942,    140,"",    255, 
00:00:00 06/07/2014,        0.00,      3,       8.674,    140,"",    255, 
00:00:00 07/07/2014,        0.00,      3,       8.496,    140,"",    255, 
00:00:00 08/07/2014,        0.00,      3,       9.071,    140,"",    255, 
00:00:00 09/07/2014,        0.00,      3,       8.666,    140,"",    255, 
00:00:00 10/07/2014,        0.50,      3,       8.172,    140,"",    255, 
00:00:00 11/07/2014,        0.50,      3,       8.562,    140,"",    255, 
00:00:00 12/07/2014,        0.00,      3,       8.802,    140,"",    255, 
00:00:00 13/07/2014,        0.00,      3,       7.860,    140,"",    255, 
00:00:00 14/07/2014,        0.00,      3,       7.880,    140,"",    255, 
00:00:00 15/07/2014,        0.00,      3,       8.136,    140,"",    255, 
00:00:00 16/07/2014,        0.00,      3,       7.789,    140,"",    255, 
00:00:00 17/07/2014,        5.00,      3,      17.791,    140,"",    255, 
00:00:00 18/07/2014,        1.50,      3,      13.030,    140,"",    255, 
00:00:00 19/07/2014,        0.50,      3,      13.762,    140,"",    255, 
00:00:00 20/07/2014,        0.00,      3,      10.852,    140,"",    255, 
00:00:00 21/07/2014,        0.00,      3,       8.979,    140,"",    255, 
00:00:00 22/07/2014,        0.00,      3,       8.074,    140,"",    255, 
00:00:00 23/07/2014,        0.00,      3,       8.052,    140,"",    255, 
00:00:00 24/07/2014,        0.00,      3,       8.226,    140,"",    255, 
00:00:00 25/07/2014,        0.00,      3,       7.499,    140,"",    255, 
00:00:00 26/07/2014,        3.00,      3,      11.817,    140,"",    255, 
00:00:00 27/07/2014,        9.50,      3,      31.443,    140,"",    255, 
00:00:00 28/07/2014,        0.00,      3,      19.294,    140,"",    255, 
00:00:00 29/07/2014,        0.00,      3,      11.520,    140,"",    255, 
00:00:00 30/07/2014,        0.00,      3,       9.092,    140,"",    255, 
00:00:00 31/07/2014,        0.00,      3,       8.090,    140,"",    255, 
00:00:00 01/08/2014,        0.00,      3,       7.478,    140,"",    255, 
00:00:00 02/08/2014,        0.50,      3,       7.829,    140,"",    255, 
00:00:00 03/08/2014,        0.00,      3,       7.900,    140,"",    255, 
00:00:00 04/08/2014,        0.00,      3,       8.611,    140,"",    255, 
00:00:00 05/08/2014,        0.00,      3,       7.437,    140,"",    255, 
00:00:00 06/08/2014,        0.00,      3,       7.321,    140,"",    255, 
00:00:00 07/08/2014,        0.00,      3,       7.436,    140,"",    255, 
00:00:00 08/08/2014,        0.00,      3,       7.310,    140,"",    255, 
00:00:00 09/08/2014,        0.00,      3,       7.129,    140,"",    255, 
00:00:00 10/08/2014,        0.00,      3,       7.268,    140,"",    255, 
00:00:00 11/08/2014,        0.00,      3,       6.861,    140,"",    255, 
00:00:00 12/08/2014,        0.00,      3,       6.903,    140,"",    255, 
00:00:00 13/08/2014,        3.50,      3,       7.343,    140,"",    255, 
00:00:00 14/08/2014,        0.50,      3,      12.827,    140,"",    255, 
00:00:00 15/08/2014,        0.00,      3,       7.977,    140,"",    255, 
00:00:00 16/08/2014,        0.00,      3,       7.342,    140,"",    255, 
00:00:00 17/08/2014,        5.00,      3,       7.396,    140,"",    255, 
00:00:00 18/08/2014,       11.50,      3,      82.528,    140,"",    255, 
00:00:00 19/08/2014,       14.00,      3,      96.718,    140,"",    255, 
00:00:00 20/08/2014,        2.50,      3,      58.107,    140,"",    255, 
00:00:00 21/08/2014,        0.00,      3,      37.813,    140,"",    255, 
00:00:00 22/08/2014,        1.50,      3,      27.587,    140,"",    255, 
00:00:00 23/08/2014,        4.00,      3,      29.819,    140,"",    255, 
00:00:00 24/08/2014,        0.00,      3,      25.132,    140,"",    255, 
00:00:00 25/08/2014,        0.00,      3,      22.658,    140,"",    255, 
00:00:00 26/08/2014,        0.50,      3,      18.596,    140,"",    255, 
00:00:00 27/08/2014,       13.50,      3,      19.810,    140,"",    255, 
00:00:00 28/08/2014,        9.00,      3,     171.058,    140,"",    255, 
00:00:00 29/08/2014,        2.00,      3,      58.557,    140,"",    255, 
00:00:00 30/08/2014,        0.00,      3,      43.139,    140,"",    255, 
00:00:00 31/08/2014,        0.00,      3,      33.749,    140,"",    255, 
00:00:00 01/09/2014,        0.00,      3,      29.660,    140,"",    255, 
00:00:00 02/09/2014,        0.00,      3,      24.031,    140,"",    255, 
00:00:00 03/09/2014,        1.00,      3,      23.454,    140,"",    255, 
00:00:00 04/09/2014,        0.00,      3,      29.890,    140,"",    255, 
00:00:00 05/09/2014,        0.00,      3,      22.643,    140,"",    255, 
00:00:00 06/09/2014,        0.00,      3,      20.427,    140,"",    255, 
00:00:00 07/09/2014,        1.50,      3,      19.744,    140,"",    255, 
00:00:00 08/09/2014,        0.50,      3,      22.515,    140,"",    255, 
00:00:00 09/09/2014,        0.00,      3,      22.579,    140,"",    255, 
00:00:00 10/09/2014,        0.00,      3,      19.352,    140,"",    255, 
00:00:00 11/09/2014,       18.00,      3,     108.426,    140,"",    255, 
00:00:00 12/09/2014,        0.00,      3,      35.595,    140,"",    255, 
00:00:00 13/09/2014,        0.00,      3,      26.978,    140,"",    255, 
00:00:00 14/09/2014,        0.00,      3,      22.931,    140,"",    255, 
00:00:00 15/09/2014,        0.00,      3,      22.655,    140,"",    255, 
00:00:00 16/09/2014,        0.00,      3,      20.516,    140,"",    255, 
00:00:00 17/09/2014,        0.00,      3,      18.502,    140,"",    255, 
00:00:00 18/09/2014,        0.00,      3,      17.942,    140,"",    255, 
00:00:00 19/09/2014,        0.00,      3,      16.918,    140,"",    255, 
00:00:00 20/09/2014,        0.00,      3,      15.655,    140,"",    255, 
00:00:00 21/09/2014,        0.00,      3,      14.771,    140,"",    255, 
00:00:00 22/09/2014,        0.00,      3,      13.926,    140,"",    255, 
00:00:00 23/09/2014,        0.00,      3,      13.734,    140,"",    255, 
00:00:00 24/09/2014,        0.00,      3,      12.980,    140,"",    255, 
00:00:00 25/09/2014,        0.00,      3,      12.630,    140,"",    255, 
00:00:00 26/09/2014,        2.00,      3,      17.891,    140,"",    255, 
00:00:00 27/09/2014,        0.00,      3,      14.021,    140,"",    255, 
00:00:00 28/09/2014,        0.00,      3,      12.476,    140,"",    255, 
00:00:00 29/09/2014,        0.00,      3,      11.784,    140,"",    255, 
00:00:00 30/09/2014,        0.00,      3,      11.325,    140,"",    255, 
00:00:00 01/10/2014,        0.00,      3,      10.812,    140,"",    255, 
00:00:00 02/10/2014,        0.00,      3,       9.688,    140,"",    255, 
