"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"417","FC = 0.99, SFT = 0.2","2023-03-06 12:00:00","2023-03-07 01:00:00",32217.2008101684,14,2301.22862929774,"0.99","0.2","storm_417"
"418","FC = 0.99, SFT = 0.2","2023-03-27 14:00:00","2023-04-01",307350.303278433,107,2872.43274091994,"0.99","0.2","storm_418"
"419","FC = 0.99, SFT = 0.2","2023-04-02 03:00:00","2023-04-02 17:00:00",14135.3714920078,15,942.358099467188,"0.99","0.2","storm_419"
"420","FC = 0.99, SFT = 0.2","2023-04-07 17:00:00","2023-04-08 15:00:00",26191.7394261162,23,1138.77127939636,"0.99","0.2","storm_420"
"421","FC = 0.99, SFT = 0.2","2023-04-14 06:00:00","2023-04-15 02:00:00",19130.1874189539,21,910.961305664471,"0.99","0.2","storm_421"
"422","FC = 0.99, SFT = 0.2","2023-04-15 10:00:00","2023-04-16 01:00:00",16814.5632050601,16,1050.91020031626,"0.99","0.2","storm_422"
"423","FC = 0.99, SFT = 0.2","2023-04-16 10:00:00","2023-04-16 22:00:00",27046.1622023565,13,2080.47401556588,"0.99","0.2","storm_423"
"424","FC = 0.99, SFT = 0.2","2023-04-29 14:00:00","2023-05-04 03:00:00",396453.268181735,110,3604.12061983395,"0.99","0.2","storm_424"
"425","FC = 0.99, SFT = 0.2","2023-05-25 12:00:00","2023-05-26 08:00:00",32968.984793495,21,1569.9516568331,"0.99","0.2","storm_425"
"426","FC = 0.99, SFT = 0.2","2023-06-23 05:00:00","2023-06-25 06:00:00",106557.357459107,50,2131.14714918213,"0.99","0.2","storm_426"
"427","FC = 0.99, SFT = 0.2","2023-06-25 13:00:00","2023-06-26 01:00:00",24886.3188449127,13,1914.33221883944,"0.99","0.2","storm_427"
"428","FC = 0.99, SFT = 0.2","2023-06-26 12:00:00","2023-06-27 02:00:00",22799.2624115942,15,1519.95082743961,"0.99","0.2","storm_428"
"429","FC = 0.99, SFT = 0.2","2023-06-27 16:00:00","2023-07-04 07:00:00",199688.667670891,160,1248.05417294307,"0.99","0.2","storm_429"
"430","FC = 0.99, SFT = 0.2","2023-07-04 11:00:00","2023-07-06 04:00:00",81230.6800377246,42,1934.06381042201,"0.99","0.2","storm_430"
"431","FC = 0.99, SFT = 0.2","2023-07-06 10:00:00","2023-07-09 17:00:00",127978.088686452,80,1599.72610858066,"0.99","0.2","storm_431"
"432","FC = 0.99, SFT = 0.2","2023-07-12 14:00:00","2023-07-13 01:00:00",11267.4658751769,12,938.955489598076,"0.99","0.2","storm_432"
"433","FC = 0.99, SFT = 0.2","2023-07-15 17:00:00","2023-07-16 04:00:00",21362.4023496304,12,1780.20019580253,"0.99","0.2","storm_433"
"434","FC = 0.99, SFT = 0.2","2023-07-26 05:00:00","2023-07-27 03:00:00",25148.6742349277,23,1093.4206189099,"0.99","0.2","storm_434"
"435","FC = 0.99, SFT = 0.2","2023-08-10 14:00:00","2023-08-11 02:00:00",29659.0865900858,13,2281.46819923737,"0.99","0.2","storm_435"
"436","FC = 0.99, SFT = 0.2","2023-08-23 15:00:00","2023-08-25",26394.1466761777,34,776.298431652284,"0.99","0.2","storm_436"
"437","FC = 0.99, SFT = 0.2","2023-09-07 15:00:00","2023-09-08 13:00:00",55321.654158478,23,2405.28931123817,"0.99","0.2","storm_437"
"438","FC = 0.99, SFT = 0.2","2023-09-09 16:00:00","2023-09-12 04:00:00",57811.4890246101,61,947.729328272297,"0.99","0.2","storm_438"
"439","FC = 0.99, SFT = 0.2","2023-09-18 13:00:00","2023-09-19 01:00:00",15458.927778116,13,1189.14829062431,"0.99","0.2","storm_439"
"440","FC = 0.99, SFT = 0.2","2023-09-19 12:00:00","2023-09-20 02:00:00",24675.1548483904,15,1645.01032322603,"0.99","0.2","storm_440"
"441","FC = 0.99, SFT = 0.2","2023-09-20 10:00:00","2023-09-21 03:00:00",46709.8532267767,18,2594.99184593204,"0.99","0.2","storm_441"
"442","FC = 0.99, SFT = 0.2","2023-09-22 17:00:00","2023-09-28 01:00:00",123051.299676485,129,953.886044003757,"0.99","0.2","storm_442"
"443","FC = 0.99, SFT = 0.2","2023-10-01 11:00:00","2023-10-02 03:00:00",36962.2607229004,17,2174.25063075885,"0.99","0.2","storm_443"
