id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts
78085,28/11/2018 14:00,360.238,130.6,4.169,43,44,0.2629,3.9061,4.169,0.409,0.304,0.091
78086,28/11/2018 15:00,432.734,117.4,5.008,43,44,0.277,4.731,5.008,0.515,0.272,0.109
78087,28/11/2018 16:00,553.918,139.5,6.411,43,44,0.2947,6.1163,6.411,0.691,0.325,0.127
78088,28/11/2018 17:00,675.05,98.8,7.813,43,44,0.3168,7.4962,7.813,0.868,0.226,0.145
78089,28/11/2018 18:00,737.436,97.1,8.535,43,44,0.3442,8.1908,8.535,0.959,0.222,0.164
78090,28/11/2018 19:00,724.127,81,8.381,43,44,0.3772,8.0038,8.381,0.94,0.183,0.182
78091,28/11/2018 20:00,709.861,62.1,8.216,43,44,0.4154,7.8006,8.216,0.919,0.137,0.2
78092,28/11/2018 21:00,744.342,161.7,8.615,43,44,0.4585,8.1565,8.615,0.969,0.379,0.218
78093,28/11/2018 22:00,765.589,47,8.861,43,44,0.5064,8.3546,8.861,1,0.1,0.236
78094,28/11/2018 23:00,754.789,37.1,8.736,43,44,0.5589,8.1771,8.736,0.984,0.076,0.255
78095,29/11/2018 0:00,729.061,30,8.438,43,44,0.6156,7.8224,8.438,0.947,0.059,0.273
78096,29/11/2018 1:00,699.688,26.3,8.098,43,44,0.6734,7.4246,8.098,0.904,0.05,0.291
78097,29/11/2018 2:00,686.734,21.3,7.948,43,44,0.7295,7.2185,7.948,0.885,0.038,0.309
78098,29/11/2018 3:00,695.774,20.3,8.053,43,44,0.7836,7.2694,8.053,0.898,0.035,0.327
78099,29/11/2018 4:00,716.702,21.2,8.295,43,44,0.8356,7.4594,8.295,0.929,0.038,0.345
78100,29/11/2018 5:00,705.766,18.6,8.169,43,44,0.8855,7.2835,8.169,0.913,0.031,0.364
78101,29/11/2018 6:00,671.034,16.5,7.767,43,44,0.933,6.834,7.767,0.862,0.026,0.382
78102,29/11/2018 7:00,632.483,15.1,7.32,43,44,0.9783,6.3417,7.32,0.806,0.023,0.4
78103,29/11/2018 8:00,597.016,13.8,6.91,43,44,0.9899,5.9201,6.91,0.754,0.02,0.418
78104,29/11/2018 9:00,566.935,12.2,6.562,43,44,0.9883,5.5737,6.562,0.71,0.016,0.436
78105,29/11/2018 10:00,532.82,11.4,6.167,43,44,0.9854,5.1816,6.167,0.661,0.014,0.455
78106,29/11/2018 11:00,502.659,10.9,5.818,43,44,0.9814,4.8366,5.818,0.617,0.013,0.473
78107,29/11/2018 12:00,475.014,10.3,5.498,43,44,0.9761,4.5219,5.498,0.576,0.011,0.491
78108,29/11/2018 13:00,447.72,9.8,5.182,43,44,0.9698,4.2122,5.182,0.537,0.01,0.509
78109,29/11/2018 14:00,420.353,10.9,4.865,43,44,0.9623,3.9027,4.865,0.497,0.013,0.527
78110,29/11/2018 15:00,396.138,9.7,4.585,43,44,0.9538,3.6312,4.585,0.461,0.01,0.545
78111,29/11/2018 16:00,375.495,9.3,4.346,43,44,0.9443,3.4017,4.346,0.431,0.009,0.564
78112,29/11/2018 17:00,355.217,9.1,4.111,43,44,0.9339,3.1771,4.111,0.402,0.008,0.582
78113,29/11/2018 18:00,336.62,9.3,3.896,43,44,0.9226,2.9734,3.896,0.375,0.009,0.6
78114,29/11/2018 19:00,319.852,8.9,3.702,43,44,0.9105,2.7915,3.702,0.35,0.008,0.618
78115,29/11/2018 20:00,304.335,9,3.522,43,44,0.8976,2.6244,3.522,0.327,0.008,0.636
78116,29/11/2018 21:00,291.394,8.4,3.373,43,44,0.8839,2.4891,3.373,0.309,0.007,0.655
78117,29/11/2018 22:00,277.936,8,3.217,43,44,0.8695,2.3475,3.217,0.289,0.006,0.673
78118,29/11/2018 23:00,267.1,7.8,3.091,43,44,0.8544,2.2366,3.091,0.273,0.005,0.691
78119,30/11/2018 0:00,257.036,7.7,2.975,43,44,0.8387,2.1363,2.975,0.259,0.005,0.709
78120,30/11/2018 1:00,247.5,7.6,2.865,43,44,0.8223,2.0427,2.865,0.245,0.005,0.727
78121,30/11/2018 2:00,238.272,7.4,2.758,43,44,0.8054,1.9526,2.758,0.231,0.004,0.745
78122,30/11/2018 3:00,229.737,7.2,2.659,43,44,0.7878,1.8712,2.659,0.219,0.004,0.764
78123,30/11/2018 4:00,221.867,7.1,2.568,43,44,0.7702,1.7978,2.568,0.207,0.003,0.782
78124,30/11/2018 5:00,214.436,7,2.482,43,44,0.753,1.729,2.482,0.196,0.003,0.8
78125,30/11/2018 6:00,207.808,7.2,2.405,43,44,0.7363,1.6687,2.405,0.187,0.004,0.818
78126,30/11/2018 7:00,201.112,7.1,2.328,43,44,0.7202,1.6078,2.328,0.177,0.003,0.836
78127,30/11/2018 8:00,194.359,6.6,2.25,43,44,0.7047,1.5453,2.25,0.167,0.002,0.855
78128,30/11/2018 9:00,187.915,6.4,2.175,43,44,0.6896,1.4854,2.175,0.158,0.002,0.873
78129,30/11/2018 10:00,182.201,6.3,2.109,43,44,0.675,1.434,2.109,0.15,0.001,0.891
78130,30/11/2018 11:00,176.674,6.2,2.045,43,44,0.6609,1.3841,2.045,0.141,0.001,0.909
78131,30/11/2018 12:00,171.495,6,1.985,43,44,0.6472,1.3378,1.985,0.134,0.001,0.927
78132,30/11/2018 13:00,167.646,5.9,1.94,43,44,0.6339,1.3061,1.94,0.128,0,0.945
78133,30/11/2018 14:00,164.341,5.9,1.902,43,44,0.6211,1.2809,1.902,0.123,0,0.964
78134,30/11/2018 15:00,160.83,5.9,1.861,43,44,0.6087,1.2523,1.861,0.118,0,0.982
78135,30/11/2018 16:00,156.802,5.7,1.815,43,44,0.5966,1.2184,1.815,0.112,0,1
78480,15/12/2018 1:00,97.652,5.6,1.13,44,45,0.2449,0.8851,1.13,0.247,0.098,0
78481,15/12/2018 2:00,99.593,5.3,1.153,44,45,0.2484,0.9046,1.153,0.264,0.024,0.022
78482,15/12/2018 3:00,100.714,5.2,1.166,44,45,0.2524,0.9136,1.166,0.274,0,0.044
78483,15/12/2018 4:00,101.137,5.2,1.171,44,45,0.2571,0.9139,1.171,0.278,0,0.067
78484,15/12/2018 5:00,101.917,6.6,1.18,44,45,0.2623,0.9177,1.18,0.284,0.341,0.089
78485,15/12/2018 6:00,108.069,7.8,1.251,44,45,0.268,0.983,1.251,0.338,0.634,0.111
78486,15/12/2018 7:00,116.808,7.2,1.352,44,45,0.2743,1.0777,1.352,0.413,0.488,0.133
78487,15/12/2018 8:00,129.674,7.1,1.501,44,45,0.2812,1.2198,1.501,0.525,0.463,0.156
78488,15/12/2018 9:00,141.572,6.7,1.639,44,45,0.2888,1.3502,1.639,0.628,0.366,0.178
78489,15/12/2018 10:00,144.939,6.1,1.678,44,45,0.2971,1.3809,1.678,0.657,0.22,0.2
78490,15/12/2018 11:00,149.311,5.8,1.728,44,45,0.3062,1.4218,1.728,0.695,0.146,0.222
78491,15/12/2018 12:00,157.37,6.2,1.821,44,45,0.316,1.505,1.821,0.764,0.244,0.244
78492,15/12/2018 13:00,163.933,6.7,1.897,44,45,0.3266,1.5704,1.897,0.821,0.366,0.267
78493,15/12/2018 14:00,169.989,7.7,1.967,44,45,0.338,1.629,1.967,0.874,0.61,0.289
78494,15/12/2018 15:00,175.731,7.6,2.034,44,45,0.3502,1.6838,2.034,0.924,0.585,0.311
78495,15/12/2018 16:00,174.034,7.1,2.014,44,45,0.3626,1.6514,2.014,0.909,0.463,0.333
78496,15/12/2018 17:00,163.145,5.9,1.888,44,45,0.3747,1.5133,1.888,0.814,0.171,0.356
78497,15/12/2018 18:00,149.633,5.5,1.732,44,45,0.3863,1.3457,1.732,0.698,0.073,0.378
78498,15/12/2018 19:00,142.785,5.8,1.653,44,45,0.3975,1.2555,1.653,0.638,0.146,0.4
78499,15/12/2018 20:00,145.722,6.4,1.687,44,45,0.4083,1.2787,1.687,0.664,0.293,0.422
78500,15/12/2018 21:00,145.9,6.6,1.689,44,45,0.4186,1.2704,1.689,0.665,0.341,0.444
78501,15/12/2018 22:00,137.258,6.6,1.589,44,45,0.4284,1.1606,1.589,0.591,0.341,0.467
78502,15/12/2018 23:00,115.881,6.4,1.341,44,45,0.4377,0.9033,1.341,0.405,0.293,0.489
78503,16/12/2018 0:00,100.182,6.1,1.16,44,45,0.4465,0.7135,1.16,0.269,0.22,0.511
78504,16/12/2018 1:00,90.987,6.1,1.053,44,45,0.4548,0.5982,1.053,0.189,0.22,0.533
78505,16/12/2018 2:00,83.903,6,0.971,44,45,0.4626,0.5084,0.971,0.128,0.195,0.556
78506,16/12/2018 3:00,77.889,6,0.901,44,45,0.4675,0.4335,0.901,0.076,0.195,0.578
78507,16/12/2018 4:00,73.473,6,0.85,44,45,0.4673,0.3827,0.85,0.037,0.195,0.6
78508,16/12/2018 5:00,70.729,5.9,0.819,44,45,0.4669,0.3521,0.819,0.014,0.171,0.622
78509,16/12/2018 6:00,69.272,5.9,0.802,44,45,0.4663,0.3357,0.802,0.001,0.171,0.644
78510,16/12/2018 7:00,69.105,5.7,0.8,44,45,0.4655,0.3345,0.8,0,0.122,0.667
78511,16/12/2018 8:00,85.716,5.9,0.992,44,45,0.4645,0.5275,0.992,0.144,0.171,0.689
78512,16/12/2018 9:00,126.7,6.7,1.466,44,45,0.4632,1.0028,1.466,0.499,0.366,0.711
78513,16/12/2018 10:00,147.932,7.3,1.712,44,45,0.4618,1.2502,1.712,0.683,0.512,0.733
78514,16/12/2018 11:00,155.841,7.9,1.804,44,45,0.4602,1.3438,1.804,0.751,0.659,0.756
78515,16/12/2018 12:00,152.285,8.9,1.763,44,45,0.4583,1.3047,1.763,0.721,0.902,0.778
78516,16/12/2018 13:00,143.83,8.6,1.665,44,45,0.4563,1.2087,1.665,0.647,0.829,0.8
78517,16/12/2018 14:00,133.22,8.3,1.542,44,45,0.4541,1.0879,1.542,0.555,0.756,0.822
78518,16/12/2018 15:00,124.747,8.1,1.444,44,45,0.4517,0.9923,1.444,0.482,0.707,0.844
78519,16/12/2018 16:00,142.639,8.6,1.651,44,45,0.4491,1.2019,1.651,0.637,0.829,0.867
78520,16/12/2018 17:00,174.408,9.3,2.019,44,45,0.4464,1.5726,2.019,0.912,1,0.889
78521,16/12/2018 18:00,184.561,8.9,2.136,44,45,0.4435,1.6925,2.136,1,0.902,0.911
78522,16/12/2018 19:00,175.29,8,2.029,44,45,0.4405,1.5885,2.029,0.92,0.683,0.933
78523,16/12/2018 20:00,152.627,7,1.767,44,45,0.4373,1.3297,1.767,0.724,0.439,0.956
78524,16/12/2018 21:00,131.784,6.5,1.525,44,45,0.434,1.091,1.525,0.543,0.317,0.978
78525,16/12/2018 22:00,116.452,6.2,1.348,44,45,0.4305,0.9175,1.348,0.41,0.244,1
78592,19/12/2018 17:00,34.529,4.1,0.4,45,46,0.368,0.032,0.4,0,0,0
78593,19/12/2018 18:00,64.041,45.1,0.741,45,46,0.3682,0.3728,0.741,0.043,0.053,0.018
78594,19/12/2018 19:00,463.602,777.5,5.366,45,46,0.3696,4.9964,5.366,0.622,1,0.036
78595,19/12/2018 20:00,617.037,316.5,7.142,45,46,0.3748,6.7672,7.142,0.845,0.404,0.054
78596,19/12/2018 21:00,507.9,139.6,5.878,45,46,0.385,5.493,5.878,0.686,0.175,0.071
78597,19/12/2018 22:00,395.972,112.2,4.583,45,46,0.3997,4.1833,4.583,0.524,0.14,0.089
78598,19/12/2018 23:00,355.95,135.6,4.12,45,46,0.4174,3.7026,4.12,0.466,0.17,0.107
78599,20/12/2018 0:00,658.909,171.8,7.626,45,46,0.4382,7.1878,7.626,0.905,0.217,0.125
78600,20/12/2018 1:00,724.288,93.5,8.383,45,46,0.4637,7.9193,8.383,1,0.116,0.143
78601,20/12/2018 2:00,642.386,68.9,7.435,45,46,0.4945,6.9405,7.435,0.881,0.084,0.161
78602,20/12/2018 3:00,569.249,58,6.589,45,46,0.5297,6.0593,6.589,0.775,0.07,0.179
78603,20/12/2018 4:00,526.25,46.2,6.091,45,46,0.5683,5.5227,6.091,0.713,0.054,0.196
78604,20/12/2018 5:00,504.53,36.3,5.839,45,46,0.6097,5.2293,5.839,0.681,0.042,0.214
78605,20/12/2018 6:00,493.888,29.1,5.716,45,46,0.6534,5.0626,5.716,0.666,0.032,0.232
78606,20/12/2018 7:00,483.661,24.7,5.598,45,46,0.6982,4.8998,5.598,0.651,0.027,0.25
78607,20/12/2018 8:00,467.016,22.1,5.405,45,46,0.7423,4.6627,5.405,0.627,0.023,0.268
78608,20/12/2018 9:00,443.662,20.4,5.135,45,46,0.785,4.35,5.135,0.593,0.021,0.286
78609,20/12/2018 10:00,423.177,18.6,4.898,45,46,0.8261,4.0719,4.898,0.563,0.019,0.304
78610,20/12/2018 11:00,393.943,17.5,4.56,45,46,0.8657,3.6943,4.56,0.521,0.017,0.321
78611,20/12/2018 12:00,371.477,16.6,4.3,45,46,0.9038,3.3962,4.3,0.489,0.016,0.339
78612,20/12/2018 13:00,349.36,16.2,4.044,45,46,0.9402,3.1038,4.044,0.456,0.016,0.357
78613,20/12/2018 14:00,335.774,15.8,3.886,45,46,0.9751,2.9109,3.886,0.437,0.015,0.375
78614,20/12/2018 15:00,323.563,15,3.745,45,46,1.0084,2.7366,3.745,0.419,0.014,0.393
78615,20/12/2018 16:00,306.144,13.5,3.543,45,46,1.0109,2.5321,3.543,0.394,0.012,0.411
78616,20/12/2018 17:00,295.353,13.7,3.418,45,46,1.0095,2.4085,3.418,0.378,0.012,0.429
78617,20/12/2018 18:00,307.496,28.4,3.559,45,46,1.0072,2.5518,3.559,0.396,0.031,0.446
78618,20/12/2018 19:00,320.543,31.4,3.71,45,46,1.0039,2.7061,3.71,0.415,0.035,0.464
78619,20/12/2018 20:00,326.811,23.7,3.783,45,46,0.9998,2.7832,3.783,0.424,0.025,0.482
78620,20/12/2018 21:00,307.636,17.5,3.561,45,46,0.9948,2.5662,3.561,0.396,0.017,0.5
78621,20/12/2018 22:00,294.231,16,3.405,45,46,0.9889,2.4161,3.405,0.376,0.015,0.518
78622,20/12/2018 23:00,286.537,15,3.316,45,46,0.9821,2.3339,3.316,0.365,0.014,0.536
78623,21/12/2018 0:00,272.983,16.2,3.16,45,46,0.9746,2.1854,3.16,0.346,0.016,0.554
78624,21/12/2018 1:00,263.857,19.1,3.054,45,46,0.9662,2.0878,3.054,0.332,0.019,0.571
78625,21/12/2018 2:00,259.467,18.4,3.003,45,46,0.9571,2.0459,3.003,0.326,0.018,0.589
78626,21/12/2018 3:00,260.64,17.6,3.017,45,46,0.9472,2.0698,3.017,0.328,0.017,0.607
78627,21/12/2018 4:00,260.853,16.2,3.019,45,46,0.9366,2.0824,3.019,0.328,0.016,0.625
78628,21/12/2018 5:00,257.134,15.3,2.976,45,46,0.9253,2.0507,2.976,0.323,0.014,0.643
78629,21/12/2018 6:00,251.137,14.5,2.907,45,46,0.9133,1.9937,2.907,0.314,0.013,0.661
78630,21/12/2018 7:00,246.665,20.9,2.855,45,46,0.9006,1.9544,2.855,0.308,0.022,0.679
78631,21/12/2018 8:00,241.22,20.2,2.792,45,46,0.8874,1.9046,2.792,0.3,0.021,0.696
78632,21/12/2018 9:00,234.533,11.8,2.715,45,46,0.8735,1.8415,2.715,0.29,0.01,0.714
78633,21/12/2018 10:00,227.753,11.2,2.636,45,46,0.8591,1.7769,2.636,0.28,0.009,0.732
78634,21/12/2018 11:00,222.642,10.8,2.577,45,46,0.8441,1.7329,2.577,0.273,0.009,0.75
78635,21/12/2018 12:00,218.467,10.4,2.529,45,46,0.8285,1.7005,2.529,0.267,0.008,0.768
78636,21/12/2018 13:00,213.861,10.2,2.475,45,46,0.8124,1.6626,2.475,0.26,0.008,0.786
78637,21/12/2018 14:00,209.497,10.5,2.425,45,46,0.7962,1.6288,2.425,0.254,0.008,0.804
78638,21/12/2018 15:00,205.465,10,2.378,45,46,0.7804,1.5976,2.378,0.248,0.008,0.821
78639,21/12/2018 16:00,201.017,9.9,2.327,45,46,0.7652,1.5618,2.327,0.241,0.007,0.839
78640,21/12/2018 17:00,195.987,9.8,2.268,45,46,0.7504,1.5176,2.268,0.234,0.007,0.857
78641,21/12/2018 18:00,191.208,9.4,2.213,45,46,0.7362,1.4768,2.213,0.227,0.007,0.875
78642,21/12/2018 19:00,186.674,9.3,2.161,45,46,0.7226,1.4384,2.161,0.221,0.007,0.893
78643,21/12/2018 20:00,181.939,9.2,2.106,45,46,0.7094,1.3966,2.106,0.214,0.007,0.911
78644,21/12/2018 21:00,176.674,9,2.045,45,46,0.6967,1.3483,2.045,0.206,0.006,0.929
78645,21/12/2018 22:00,171.244,8.9,1.982,45,46,0.6846,1.2974,1.982,0.198,0.006,0.946
78646,21/12/2018 23:00,165.745,8.7,1.918,45,46,0.6729,1.2451,1.918,0.19,0.006,0.964
78647,22/12/2018 0:00,160.912,8.6,1.862,45,46,0.6616,1.2004,1.862,0.183,0.006,0.982
78648,22/12/2018 1:00,156.164,8.5,1.807,45,46,0.6508,1.1562,1.807,0.176,0.006,1
79148,11/01/2019 21:00,72.424,12.7,0.838,46,47,0.3091,0.5289,0.838,0,0.405,0
79149,11/01/2019 22:00,129.885,14.4,1.503,46,47,0.3121,1.1909,1.503,0.287,0.54,0.029
79150,11/01/2019 23:00,174.468,15.9,2.019,46,47,0.316,1.703,2.019,0.509,0.659,0.057
79151,12/01/2019 0:00,194.479,16.8,2.251,46,47,0.3212,1.9298,2.251,0.609,0.73,0.086
79152,12/01/2019 1:00,207.06,20.2,2.397,46,47,0.3277,2.0693,2.397,0.672,1,0.114
79153,12/01/2019 2:00,214.63,19.4,2.484,46,47,0.3357,2.1483,2.484,0.709,0.937,0.143
79154,12/01/2019 3:00,226.498,19.2,2.622,46,47,0.3452,2.2768,2.622,0.769,0.921,0.171
79155,12/01/2019 4:00,245.778,15,2.845,46,47,0.3562,2.4888,2.845,0.865,0.587,0.2
79156,12/01/2019 5:00,262.798,16,3.042,46,47,0.3688,2.6732,3.042,0.95,0.667,0.229
79157,12/01/2019 6:00,271.547,19.4,3.143,46,47,0.383,2.76,3.143,0.993,0.937,0.257
79158,12/01/2019 7:00,272.968,13.4,3.159,46,47,0.3989,2.7601,3.159,1,0.46,0.286
79159,12/01/2019 8:00,268.5,15.1,3.108,46,47,0.4162,2.6918,3.108,0.978,0.595,0.314
79160,12/01/2019 9:00,261.608,17.2,3.028,46,47,0.435,2.593,3.028,0.944,0.762,0.343
79161,12/01/2019 10:00,255.337,14.3,2.955,46,47,0.455,2.5,2.955,0.912,0.532,0.371
79162,12/01/2019 11:00,250.093,12.3,2.895,46,47,0.476,2.419,2.895,0.886,0.373,0.4
79163,12/01/2019 12:00,244.809,12.2,2.833,46,47,0.4971,2.3359,2.833,0.86,0.365,0.429
79164,12/01/2019 13:00,238.473,11.4,2.76,46,47,0.5175,2.2425,2.76,0.828,0.302,0.457
79165,12/01/2019 14:00,231.924,11.2,2.684,46,47,0.5371,2.1469,2.684,0.795,0.286,0.486
79166,12/01/2019 15:00,227.552,9.8,2.634,46,47,0.5561,2.0779,2.634,0.774,0.175,0.514
79167,12/01/2019 16:00,221.188,11.2,2.56,46,47,0.5743,1.9857,2.56,0.742,0.286,0.543
79168,12/01/2019 17:00,212.06,11.4,2.454,46,47,0.5917,1.8623,2.454,0.696,0.302,0.571
79169,12/01/2019 18:00,202.781,12.1,2.347,46,47,0.6084,1.7386,2.347,0.65,0.357,0.6
79170,12/01/2019 19:00,193.909,9.2,2.244,46,47,0.6243,1.6197,2.244,0.606,0.127,0.629
79171,12/01/2019 20:00,187.206,10,2.167,46,47,0.6381,1.5289,2.167,0.573,0.19,0.657
79172,12/01/2019 21:00,181.505,7.6,2.101,46,47,0.6378,1.4632,2.101,0.544,0,0.686
79173,12/01/2019 22:00,175.99,7.8,2.037,46,47,0.6371,1.3999,2.037,0.517,0.016,0.714
79174,12/01/2019 23:00,169.986,7.9,1.967,46,47,0.636,1.331,1.967,0.486,0.024,0.743
79175,13/01/2019 0:00,164.672,7.6,1.906,46,47,0.6345,1.2715,1.906,0.46,0,0.771
79176,13/01/2019 1:00,160.667,9.2,1.86,46,47,0.6326,1.2274,1.86,0.44,0.127,0.8
79177,13/01/2019 2:00,157.041,10,1.818,46,47,0.6302,1.1878,1.818,0.422,0.19,0.829
79178,13/01/2019 3:00,153.619,7.7,1.778,46,47,0.6275,1.1505,1.778,0.405,0.008,0.857
79179,13/01/2019 4:00,150.24,8.3,1.739,46,47,0.6245,1.1145,1.739,0.388,0.056,0.886
79180,13/01/2019 5:00,146.98,8.4,1.701,46,47,0.6211,1.0799,1.701,0.372,0.063,0.914
79181,13/01/2019 6:00,143.302,8,1.659,46,47,0.6174,1.0416,1.659,0.354,0.032,0.943
79182,13/01/2019 7:00,138.97,9.4,1.608,46,47,0.6133,0.9947,1.608,0.332,0.143,0.971
79183,13/01/2019 8:00,135.301,9.2,1.566,46,47,0.6089,0.9571,1.566,0.314,0.127,1
79377,21/01/2019 10:00,105.823,7.7,1.225,47,48,0.3305,0.8945,1.225,0,0.341,0
79378,21/01/2019 11:00,119.759,7.1,1.386,47,48,0.333,1.053,1.386,0.318,0.195,0.037
79379,21/01/2019 12:00,126.278,10.4,1.462,47,48,0.3363,1.1257,1.462,0.467,1,0.074
79380,21/01/2019 13:00,128.802,6.9,1.491,47,48,0.3404,1.1506,1.491,0.525,0.146,0.111
79381,21/01/2019 14:00,131.112,8.9,1.518,47,48,0.3453,1.1727,1.518,0.578,0.634,0.148
79382,21/01/2019 15:00,132.944,8.9,1.539,47,48,0.3509,1.1881,1.539,0.619,0.634,0.185
79383,21/01/2019 16:00,135.131,7.5,1.564,47,48,0.3573,1.2067,1.564,0.669,0.293,0.222
79384,21/01/2019 17:00,136.998,7.3,1.586,47,48,0.3644,1.2216,1.586,0.712,0.244,0.259
79385,21/01/2019 18:00,139.053,7.6,1.609,47,48,0.3721,1.2369,1.609,0.757,0.317,0.296
79386,21/01/2019 19:00,140.52,7.5,1.626,47,48,0.3806,1.2454,1.626,0.791,0.293,0.333
79387,21/01/2019 20:00,142.347,8.3,1.648,47,48,0.3896,1.2584,1.648,0.834,0.488,0.37
79388,21/01/2019 21:00,144.618,9.8,1.674,47,48,0.3993,1.2747,1.674,0.886,0.854,0.407
79389,21/01/2019 22:00,145.978,6.6,1.69,47,48,0.4095,1.2805,1.69,0.917,0.073,0.444
79390,21/01/2019 23:00,147.519,8.7,1.707,47,48,0.4203,1.2867,1.707,0.951,0.585,0.481
79391,22/01/2019 0:00,148.293,9.4,1.716,47,48,0.4313,1.2847,1.716,0.968,0.756,0.519
79392,22/01/2019 1:00,149.614,8.3,1.732,47,48,0.4423,1.2897,1.732,1,0.488,0.556
79393,22/01/2019 2:00,149.381,7.7,1.729,47,48,0.4528,1.2762,1.729,0.994,0.341,0.593
79394,22/01/2019 3:00,146.506,8.7,1.696,47,48,0.463,1.233,1.696,0.929,0.585,0.63
79395,22/01/2019 4:00,142.785,8.5,1.653,47,48,0.4728,1.1802,1.653,0.844,0.537,0.667
79396,22/01/2019 5:00,140.003,6.3,1.62,47,48,0.4739,1.1461,1.62,0.779,0,0.704
79397,22/01/2019 6:00,137.938,7.7,1.597,47,48,0.4735,1.1235,1.597,0.734,0.341,0.741
79398,22/01/2019 7:00,135.893,7.6,1.573,47,48,0.4728,1.1002,1.573,0.686,0.317,0.778
79399,22/01/2019 8:00,133.447,7.2,1.545,47,48,0.4718,1.0732,1.545,0.631,0.22,0.815
79400,22/01/2019 9:00,131.278,8.5,1.519,47,48,0.4706,1.0484,1.519,0.58,0.537,0.852
79401,22/01/2019 10:00,128.558,7.5,1.488,47,48,0.4691,1.0189,1.488,0.519,0.293,0.889
79402,22/01/2019 11:00,125.066,7.6,1.448,47,48,0.4674,0.9806,1.448,0.44,0.317,0.926
79403,22/01/2019 12:00,121.712,6.7,1.409,47,48,0.4653,0.9437,1.409,0.363,0.098,0.963
79404,22/01/2019 13:00,118.494,7.4,1.371,47,48,0.4631,0.9079,1.371,0.288,0.268,1
81011,30/03/2019 12:00,112.61,9,1.303,48,49,0.3399,0.9631,1.303,0.152,0.147,0
81012,30/03/2019 13:00,119.587,10.1,1.384,48,49,0.343,1.041,1.384,0.399,0.471,0.077
81013,30/03/2019 14:00,120.84,10.8,1.399,48,49,0.3469,1.0521,1.399,0.445,0.676,0.154
81014,30/03/2019 15:00,120.604,11.1,1.396,48,49,0.3515,1.0445,1.396,0.436,0.765,0.231
81015,30/03/2019 16:00,119.193,11.9,1.38,48,49,0.3568,1.0232,1.38,0.387,1,0.308
81016,30/03/2019 17:00,117.56,10.6,1.361,48,49,0.3625,0.9985,1.361,0.329,0.618,0.385
81017,30/03/2019 18:00,115.632,10.3,1.338,48,49,0.3684,0.9696,1.338,0.259,0.529,0.462
81018,30/03/2019 19:00,116.632,10.4,1.35,48,49,0.3741,0.9759,1.35,0.296,0.559,0.538
81019,30/03/2019 20:00,110.883,9.7,1.283,48,49,0.379,0.904,1.283,0.091,0.353,0.615
81020,30/03/2019 21:00,108.218,9,1.253,48,49,0.3789,0.8741,1.253,0,0.147,0.692
81021,30/03/2019 22:00,122.552,8.8,1.418,48,49,0.3787,1.0393,1.418,0.503,0.088,0.769
81022,30/03/2019 23:00,136.6,8.5,1.581,48,49,0.3782,1.2028,1.581,1,0,0.846
81023,31/03/2019 0:00,136.03,8.6,1.574,48,49,0.3777,1.1963,1.574,0.979,0.029,0.923
81024,31/03/2019 1:00,116.029,8.8,1.343,48,49,0.3769,0.9661,1.343,0.274,0.088,1
81842,4/05/2019 3:00,83.175,5.7,0.963,49,50,0.1366,0.8264,0.963,0,0.012,0
81843,4/05/2019 4:00,95.691,7.2,1.108,49,50,0.1423,0.9657,1.108,0.678,0.198,0.083
81844,4/05/2019 5:00,101.633,7,1.176,49,50,0.1485,1.0275,1.176,0.995,0.173,0.167
81845,4/05/2019 6:00,101.703,6.4,1.177,49,50,0.1552,1.0218,1.177,1,0.099,0.25
81846,4/05/2019 7:00,99.036,6.5,1.146,49,50,0.1625,0.9835,1.146,0.855,0.111,0.333
81847,4/05/2019 8:00,99.665,6,1.154,49,50,0.1702,0.9838,1.154,0.893,0.049,0.417
81848,4/05/2019 9:00,101.56,5.6,1.175,49,50,0.1784,0.9966,1.175,0.991,0,0.5
81849,4/05/2019 10:00,100.435,6.6,1.162,49,50,0.1869,0.9751,1.162,0.93,0.123,0.583
81850,4/05/2019 11:00,97.788,9.5,1.132,49,50,0.1959,0.9361,1.132,0.79,0.481,0.667
81851,4/05/2019 12:00,95.662,13.3,1.107,49,50,0.2051,0.9019,1.107,0.673,0.951,0.75
81852,4/05/2019 13:00,94.373,13.7,1.092,49,50,0.2146,0.8774,1.092,0.603,1,0.833
81853,4/05/2019 14:00,93.23,10.9,1.079,49,50,0.2244,0.8546,1.079,0.542,0.654,0.917
81854,4/05/2019 15:00,91.63,9,1.061,49,50,0.2343,0.8267,1.061,0.458,0.42,1
85119,17/09/2019 16:00,99.834,8.2,1.155,50,51,0.2585,0.8965,1.155,0,1,0
85120,17/09/2019 17:00,104.585,7.5,1.21,50,51,0.2616,0.9484,1.21,0.091,0.841,0.043
85121,17/09/2019 18:00,110.367,6.6,1.277,50,51,0.2655,1.0115,1.277,0.202,0.636,0.087
85122,17/09/2019 19:00,121.304,6.3,1.404,50,51,0.27,1.134,1.404,0.412,0.568,0.13
85123,17/09/2019 20:00,134.681,6.1,1.559,50,51,0.2753,1.2837,1.559,0.669,0.523,0.174
85124,17/09/2019 21:00,146.265,6.4,1.693,50,51,0.2815,1.4115,1.693,0.891,0.591,0.217
85125,17/09/2019 22:00,151.954,6,1.759,50,51,0.2885,1.4705,1.759,1,0.5,0.261
