id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms)
669,10/01/2016,42.246,1.7,0.489
670,11/01/2016,39.088,1.9,0.452
671,12/01/2016,40.39,2,0.467
672,13/01/2016,33.1,2.2,0.383
673,14/01/2016,27.029,2.2,0.313
674,15/01/2016,38.419,2.6,0.445
675,16/01/2016,102.192,7.1,1.183
676,17/01/2016,94.572,4.5,1.095
677,18/01/2016,62.995,2.9,0.729
678,19/01/2016,48.236,2.4,0.558
679,20/01/2016,40.365,2.4,0.467
680,21/01/2016,40.833,2.6,0.473
681,22/01/2016,44.972,6.7,0.521
682,23/01/2016,114.515,17.6,1.325
683,24/01/2016,240.311,15.3,2.781
684,25/01/2016,125.996,6.1,1.458
685,26/01/2016,73.549,3.7,0.851
686,27/01/2016,55.376,2.8,0.641
687,28/01/2016,46.475,2.4,0.538
688,29/01/2016,50.518,2.4,0.585
689,30/01/2016,59.4,3.3,0.688
690,31/01/2016,56.577,4.6,0.655
691,1/02/2016,57.53,6.2,0.666
692,2/02/2016,41.22,4.5,0.477
693,3/02/2016,23.979,3.7,0.278
694,4/02/2016,28.889,2.5,0.334
695,5/02/2016,54.208,4,0.627
696,6/02/2016,38.232,3.7,0.442
697,7/02/2016,31.122,2.7,0.36
698,8/02/2016,35.265,2.9,0.408
699,9/02/2016,34.142,2.4,0.395
700,10/02/2016,30.254,1.9,0.35
701,11/02/2016,28.91,1.8,0.335
702,20/02/2016,27.272,1.8,0.316
703,21/02/2016,25.159,2,0.291
704,22/02/2016,27.13,2,0.314
705,23/02/2016,25.711,1.9,0.298
706,24/02/2016,24.662,1.7,0.285
707,25/02/2016,27.287,1.9,0.316
708,26/02/2016,29.908,1.9,0.346
709,27/02/2016,22.869,2,0.265
710,28/02/2016,24.3,2.3,0.281
711,29/02/2016,24.254,2.1,0.281
712,1/03/2016,24.854,1.8,0.288
713,2/03/2016,24.023,1.7,0.278
714,3/03/2016,22.734,1.8,0.263
715,4/03/2016,24.821,1.5,0.287
716,5/03/2016,25.573,1.6,0.296
717,6/03/2016,24.937,1.4,0.289
718,7/03/2016,26.597,1.5,0.308
719,8/03/2016,25.905,1.4,0.3
720,9/03/2016,23.95,1.5,0.277
721,10/03/2016,25.395,1.3,0.294
722,11/03/2016,71.586,15.9,0.829
723,12/03/2016,165.173,9.4,1.912
724,13/03/2016,124.115,5.6,1.437
725,14/03/2016,70.443,5.3,0.815
726,15/03/2016,49.402,3.6,0.572
727,16/03/2016,38.116,2.4,0.441
728,17/03/2016,34.738,2.2,0.402
729,18/03/2016,33.538,2.2,0.388
730,19/03/2016,58.708,3,0.679
731,20/03/2016,31.656,2.4,0.366
732,21/03/2016,30.172,2.1,0.349
733,22/03/2016,30.006,1.9,0.347
734,23/03/2016,29.575,1.8,0.342
735,24/03/2016,27.348,1.7,0.317
736,25/03/2016,30.816,2.2,0.357
737,26/03/2016,31.229,4.1,0.361
738,27/03/2016,32.34,4.9,0.374
739,28/03/2016,31.766,4.6,0.368
740,29/03/2016,35.046,4.5,0.406
741,30/03/2016,31.811,4.6,0.368
742,31/03/2016,34.938,4,0.404
743,1/04/2016,33.45,3.3,0.387
744,2/04/2016,40.348,3.2,0.467
745,3/04/2016,36.096,4,0.418
746,4/04/2016,33.157,4.2,0.384
747,5/04/2016,36.422,3.7,0.422
748,6/04/2016,37.904,3.9,0.439
749,7/04/2016,37.552,4.3,0.435
750,8/04/2016,23.702,3.3,0.274
751,9/04/2016,31.921,3.2,0.369
752,10/04/2016,33.876,4.4,0.392
753,11/04/2016,26.692,3.9,0.309
754,12/04/2016,26.766,3.2,0.31
755,13/04/2016,29.867,3.3,0.346
756,14/04/2016,30.941,3.1,0.358
757,15/04/2016,32.848,3.1,0.38
758,16/04/2016,32.526,3.1,0.376
759,17/04/2016,31.829,3.7,0.368
760,18/04/2016,31.696,3.7,0.367
761,19/04/2016,32.417,3.2,0.375
762,20/04/2016,30.849,2.7,0.357
763,21/04/2016,28.17,2.7,0.326
764,22/04/2016,33.326,2.9,0.386
765,23/04/2016,32.159,3.2,0.372
766,24/04/2016,34.583,3.9,0.4
767,25/04/2016,30.194,3.3,0.349
768,26/04/2016,29.318,2.6,0.339
769,27/04/2016,31.02,3.1,0.359
770,28/04/2016,32.052,2.4,0.371
771,29/04/2016,35.731,3.3,0.414
772,30/04/2016,34.529,2.9,0.4
773,1/05/2016,38.818,3.4,0.449
774,2/05/2016,56.06,5,0.649
775,3/05/2016,36.402,3.9,0.421
776,4/05/2016,39.987,4,0.463
777,5/05/2016,30.857,3.1,0.357
778,6/05/2016,23.641,2.3,0.274
779,7/05/2016,32.719,2.5,0.379
780,8/05/2016,32.547,2.6,0.377
781,9/05/2016,35.995,2.5,0.417
782,10/05/2016,70.312,4.2,0.814
783,11/05/2016,56.131,4.2,0.65
784,12/05/2016,20.018,2.6,0.232
785,13/05/2016,32.239,2.7,0.373
786,14/05/2016,27.66,2.6,0.32
787,15/05/2016,32.578,2.6,0.377
788,16/05/2016,35.075,3.2,0.406
789,17/05/2016,34.63,2.4,0.401
790,18/05/2016,36.743,2.2,0.425
791,19/05/2016,31.434,1.8,0.364
792,20/05/2016,34.103,1.6,0.395
793,21/05/2016,31.695,1.8,0.367
794,22/05/2016,33.366,2.5,0.386
795,23/05/2016,34.817,2.6,0.403
796,24/05/2016,43.267,2.5,0.501
797,25/05/2016,25.308,1.9,0.293
798,26/05/2016,29.421,1.7,0.341
799,27/05/2016,56.596,2.8,0.655
800,28/05/2016,26.23,1.7,0.304
801,29/05/2016,30.815,2.1,0.357
802,30/05/2016,24.672,2,0.286
803,31/05/2016,30.167,1.5,0.349
804,1/06/2016,32.628,1.6,0.378
805,2/06/2016,34.525,1.5,0.4
806,3/06/2016,35.795,1.5,0.414
807,4/06/2016,32.351,1.4,0.374
808,5/06/2016,72.142,5.7,0.835
809,6/06/2016,295.823,17.2,3.424
810,7/06/2016,398.343,11.4,4.61
811,8/06/2016,173.536,3.7,2.009
812,9/06/2016,106.583,3,1.234
813,10/06/2016,128.473,5.6,1.487
814,11/06/2016,125.556,6.8,1.453
815,12/06/2016,99.283,5.8,1.149
816,13/06/2016,75.016,6.4,0.868
817,14/06/2016,65.405,3.8,0.757
818,15/06/2016,49.046,2.2,0.568
819,16/06/2016,53.61,2,0.62
820,17/06/2016,54.99,1.9,0.636
821,18/06/2016,54.471,1.8,0.63
822,19/06/2016,73.125,2.9,0.846
823,20/06/2016,134.028,12,1.551
824,21/06/2016,574.074,16.6,6.644
825,22/06/2016,328.407,4.5,3.801
826,23/06/2016,216.733,4.3,2.508
827,24/06/2016,192.814,3.5,2.232
828,25/06/2016,156.619,3.3,1.813
829,26/06/2016,173.054,4.7,2.003
830,27/06/2016,155.72,3.8,1.802
831,28/06/2016,128.292,3.3,1.485
832,29/06/2016,112.393,3.2,1.301
833,30/06/2016,97.419,2.8,1.128
834,1/07/2016,102.657,2.8,1.188
835,2/07/2016,78.281,2.9,0.906
836,3/07/2016,72.001,3.7,0.833
837,4/07/2016,76.349,6.3,0.884
838,5/07/2016,71.094,4.2,0.823
839,6/07/2016,91.222,3.5,1.056
840,7/07/2016,139.722,4.3,1.617
841,8/07/2016,144.163,3,1.669
842,9/07/2016,171.411,10.9,1.984
843,10/07/2016,487.188,9.9,5.639
844,11/07/2016,261.332,6.3,3.025
845,12/07/2016,204.951,7.6,2.372
846,13/07/2016,355.585,7.4,4.116
847,14/07/2016,210.351,6.5,2.435
848,15/07/2016,148.694,6.5,1.721
849,16/07/2016,122.535,5.6,1.418
850,17/07/2016,104.003,4,1.204
851,18/07/2016,98.02,3.7,1.134
852,19/07/2016,96.646,3.2,1.119
853,20/07/2016,93.047,2.9,1.077
854,21/07/2016,647.123,34,7.49
855,22/07/2016,1006.742,16.3,11.652
856,23/07/2016,448.598,17.9,5.192
857,24/07/2016,464.758,23.9,5.379
858,25/07/2016,344.121,9.9,3.983
859,26/07/2016,237.49,7.8,2.749
860,27/07/2016,200.505,7.1,2.321
861,28/07/2016,168.164,6.9,1.946
862,29/07/2016,150.063,6.1,1.737
863,30/07/2016,138.128,5.5,1.599
864,31/07/2016,122.737,6.3,1.421
865,1/08/2016,110.186,5,1.275
866,2/08/2016,107.311,4.2,1.242
867,3/08/2016,131.333,5.6,1.52
868,4/08/2016,494.472,12.7,5.723
869,5/08/2016,327.424,6.4,3.79
870,6/08/2016,261.205,6,3.023
871,7/08/2016,220.3,5.9,2.55
872,8/08/2016,171.23,5.2,1.982
873,9/08/2016,149.291,4.5,1.728
874,10/08/2016,136.468,4,1.579
875,11/08/2016,141.128,3.7,1.633
876,12/08/2016,93.129,3.5,1.078
877,13/08/2016,103.698,3.1,1.2
878,14/08/2016,92.051,3.3,1.065
879,15/08/2016,89.626,3,1.037
880,16/08/2016,86.35,2.6,0.999
881,17/08/2016,83.274,2.4,0.964
882,18/08/2016,79.425,2.1,0.919
883,19/08/2016,79.596,2,0.921
884,20/08/2016,97.823,2.1,1.132
885,21/08/2016,74.97,2.8,0.868
886,22/08/2016,69.943,1.9,0.81
887,23/08/2016,81.527,1.6,0.944
888,24/08/2016,109.693,1.4,1.27
889,25/08/2016,126.741,2.7,1.467
890,26/08/2016,513.713,14.3,5.946
891,27/08/2016,268.379,3.9,3.106
892,28/08/2016,153.058,3,1.772
893,29/08/2016,113.209,2.6,1.31
894,30/08/2016,98.044,1.3,1.135
895,31/08/2016,94.945,1,1.099
896,1/09/2016,115.203,1.1,1.333
897,2/09/2016,91.842,2.3,1.063
898,3/09/2016,457.427,15,5.294
899,4/09/2016,1949.998,26,22.569
900,5/09/2016,692.935,16.6,8.02
901,6/09/2016,375.52,15.2,4.346
902,7/09/2016,264.851,16.6,3.065
903,8/09/2016,212.177,13.2,2.456
904,9/09/2016,182.877,9.6,2.117
905,10/09/2016,164.53,7.3,1.904
906,11/09/2016,241.354,7.5,2.793
907,12/09/2016,247.325,6.3,2.863
908,13/09/2016,165.151,4,1.911
909,14/09/2016,134.971,3.1,1.562
910,15/09/2016,142.999,3.3,1.655
911,16/09/2016,145.937,3.3,1.689
912,17/09/2016,125.197,2.7,1.449
913,18/09/2016,117.976,3.5,1.365
914,19/09/2016,192.898,12,2.233
915,20/09/2016,988.933,12.3,11.446
916,21/09/2016,390.011,4.7,4.514
917,22/09/2016,299.5,4.9,3.466
918,23/09/2016,594.982,6.6,6.886
919,24/09/2016,373.951,4.1,4.328
920,25/09/2016,266.535,2.9,3.085
921,26/09/2016,216.59,2.3,2.507
922,27/09/2016,205.193,1.9,2.375
923,28/09/2016,189.711,1.7,2.196
924,29/09/2016,144.078,1.3,1.668
925,30/09/2016,172.799,1.7,2
926,1/10/2016,287.995,2.4,3.333
927,2/10/2016,231.634,2.3,2.681
928,3/10/2016,197.082,2.2,2.281
929,4/10/2016,162.322,1.6,1.879
930,5/10/2016,139.848,1.7,1.619
931,6/10/2016,132.507,1.8,1.534
932,7/10/2016,143.352,0.9,1.659
933,8/10/2016,118,0.5,1.366
934,9/10/2016,93.514,0.8,1.082
935,10/10/2016,84.111,1,0.974
936,11/10/2016,95.866,1.5,1.11
937,12/10/2016,67.19,2.9,0.778
938,13/10/2016,82.378,2.1,0.953
939,14/10/2016,76.881,1.6,0.89
940,15/10/2016,71.002,1.9,0.822
941,16/10/2016,68.789,1.8,0.796
942,17/10/2016,83.098,2,0.962
943,18/10/2016,77.118,2.4,0.893
944,19/10/2016,96.387,2.3,1.116
945,20/10/2016,84.844,1.8,0.982
946,21/10/2016,69.763,1.8,0.807
947,22/10/2016,74.449,1.8,0.862
948,23/10/2016,107.36,2.9,1.243
949,24/10/2016,131.855,3,1.526
950,25/10/2016,95.549,2.1,1.106
951,26/10/2016,73.055,1.9,0.846
952,27/10/2016,68.407,1.7,0.792
953,28/10/2016,48.885,1.5,0.566
954,29/10/2016,48.574,1.5,0.562
955,30/10/2016,56.416,1.7,0.653
956,31/10/2016,104.678,2.9,1.212
957,1/11/2016,164.622,3,1.905
958,2/11/2016,144.696,2.1,1.675
959,3/11/2016,89.716,1.8,1.038
960,4/11/2016,66.31,1.5,0.767
961,5/11/2016,59.319,1.5,0.687
962,6/11/2016,56.936,1.8,0.659
963,7/11/2016,44.379,1.6,0.514
964,8/11/2016,53.1,1.6,0.615
965,9/11/2016,46.367,1.5,0.537
966,10/11/2016,53.771,1.7,0.622
967,11/11/2016,51.756,1.4,0.599
968,12/11/2016,48.91,1.4,0.566
969,13/11/2016,187.601,9.7,2.171
970,14/11/2016,226.593,4.2,2.623
971,15/11/2016,100.835,2.2,1.167
972,16/11/2016,72.044,1.8,0.834
973,17/11/2016,60.333,1.6,0.698
974,18/11/2016,54.342,1.4,0.629
975,19/11/2016,49.766,1.4,0.576
976,20/11/2016,45.977,2.5,0.532
977,21/11/2016,72.37,2.1,0.838
978,22/11/2016,61.895,1.5,0.716
979,23/11/2016,49.192,1.3,0.569
980,24/11/2016,52.897,1.4,0.612
981,25/11/2016,30.269,1.3,0.35
982,26/11/2016,33.546,1.2,0.388
983,27/11/2016,35.361,1.3,0.409
984,28/11/2016,35.267,1.4,0.408
985,29/11/2016,40.349,1.2,0.467
986,30/11/2016,30.755,1.2,0.356
987,1/12/2016,32.457,1.2,0.376
988,2/12/2016,35.029,1,0.405
989,3/12/2016,32.422,1,0.375
990,4/12/2016,32.03,1.1,0.371
991,5/12/2016,35.433,1.2,0.41
992,6/12/2016,40.646,1.1,0.47
993,7/12/2016,34.886,1.1,0.404
994,8/12/2016,44.467,1.2,0.515
995,9/12/2016,56.496,1.5,0.654
996,10/12/2016,26.69,1.1,0.309
997,11/12/2016,18.325,1.2,0.212
998,12/12/2016,24.269,1.2,0.281
999,13/12/2016,32.537,1.2,0.377
1000,14/12/2016,39.738,1.4,0.46
1001,15/12/2016,38.697,1.7,0.448
1002,16/12/2016,16.322,1.5,0.189
1003,17/12/2016,123.789,6.9,1.433
1004,18/12/2016,233.239,4.3,2.7
1005,19/12/2016,125.884,2.5,1.457
1006,20/12/2016,69.275,2,0.802
1007,21/12/2016,61.473,1.8,0.711
1008,22/12/2016,33.66,1.8,0.39
1009,23/12/2016,31.833,1.9,0.368
1010,24/12/2016,34.707,1.7,0.402
1011,25/12/2016,43.836,2.1,0.507
1012,26/12/2016,82.986,4.5,0.96
1013,27/12/2016,55.144,2.3,0.638
1014,28/12/2016,42.539,2.1,0.492
1015,29/12/2016,45.602,2.1,0.528
1016,30/12/2016,37.848,2.3,0.438
1017,31/12/2016,36.766,2.4,0.426
1018,1/01/2017,29.3,2.1,0.339
1019,2/01/2017,31.529,2.2,0.365
1020,3/01/2017,38.49,2.2,0.445
1021,4/01/2017,32.436,2.1,0.375
1022,5/01/2017,31.001,1.9,0.359
1023,6/01/2017,31.857,1.9,0.369
1024,7/01/2017,34.751,2.1,0.402
1025,8/01/2017,33.635,2,0.389
1026,5/02/2017,28.392,1.5,0.329
1027,6/02/2017,27.304,1.6,0.316
1028,7/02/2017,23.049,1.6,0.267
1029,8/02/2017,16.957,1.4,0.196
1030,9/02/2017,26.371,1.5,0.305
1031,10/02/2017,29.82,1.6,0.345
1032,11/02/2017,24.997,1.4,0.289
1033,12/02/2017,25.07,1.5,0.29
1034,13/02/2017,33.713,2.6,0.39
1035,14/02/2017,12.61,2.1,0.146
1036,15/02/2017,7.335,1.8,0.085
1037,16/02/2017,16.809,1.5,0.195
1038,17/02/2017,21.82,1.5,0.253
1039,18/02/2017,37.333,2.7,0.432
1040,19/02/2017,24.733,2.7,0.286
1041,20/02/2017,24.179,2.4,0.28
1042,21/02/2017,18.116,2.3,0.21
1043,22/02/2017,13.236,2.1,0.153
1044,23/02/2017,22.029,2.3,0.255
1045,24/02/2017,22.468,2.4,0.26
1046,25/02/2017,24.789,3.5,0.287
1047,26/02/2017,21.917,3,0.254
1048,27/02/2017,22.499,2.8,0.26
1049,28/02/2017,26.319,2.7,0.305
1050,1/03/2017,47.372,3.3,0.548
1051,2/03/2017,41.527,2.9,0.481
1052,3/03/2017,38.031,2.7,0.44
1053,4/03/2017,33.291,2.8,0.385
1054,5/03/2017,38.59,2.8,0.447
1055,6/03/2017,38.599,2.6,0.447
1056,7/03/2017,35.735,2.2,0.414
1057,8/03/2017,27.397,2.1,0.317
1058,9/03/2017,25.494,2,0.295
1059,10/03/2017,27.79,2.1,0.322
1060,11/03/2017,27.865,2.3,0.323
1061,12/03/2017,24.719,2.9,0.286
1062,13/03/2017,29.814,3.1,0.345
1063,14/03/2017,25.215,3.1,0.292
1064,15/03/2017,33.092,3.7,0.383
1065,16/03/2017,49.377,3.7,0.571
1066,17/03/2017,45.075,3.1,0.522
1067,18/03/2017,40.727,2.8,0.471
1068,19/03/2017,50.752,3.6,0.587
1069,20/03/2017,108.041,6.5,1.25
1070,21/03/2017,70.981,3.9,0.822
1071,22/03/2017,62.681,5.4,0.725
1072,23/03/2017,318.855,24.8,3.69
1073,24/03/2017,155.146,5.1,1.796
1074,25/03/2017,99.801,4.1,1.155
1075,26/03/2017,76.4,3.9,0.884
1076,27/03/2017,67.305,3.7,0.779
1077,28/03/2017,57.436,3.2,0.665
1078,29/03/2017,50.959,2.8,0.59
1079,30/03/2017,52.536,2.9,0.608
1080,31/03/2017,50.978,3.4,0.59
1081,1/04/2017,113.168,4.2,1.31
1082,2/04/2017,78.453,3.6,0.908
1083,3/04/2017,58.041,3.2,0.672
1084,4/04/2017,51.708,2.9,0.598
1085,5/04/2017,49.999,2.5,0.579
1086,6/04/2017,47.004,2.2,0.544
1087,7/04/2017,45.949,2.3,0.532
1088,8/04/2017,43.889,2.1,0.508
1089,9/04/2017,42.936,2.1,0.497
1090,10/04/2017,56.961,3.1,0.659
1091,11/04/2017,49.282,2.6,0.57
1092,12/04/2017,37.163,1.8,0.43
1093,13/04/2017,43.453,2,0.503
1094,14/04/2017,42.468,1.8,0.492
1095,15/04/2017,39.367,2.1,0.456
1096,16/04/2017,39.587,2.4,0.458
1097,17/04/2017,36.456,2.6,0.422
1098,18/04/2017,35.494,2.1,0.411
1099,19/04/2017,36.104,1.9,0.418
1100,20/04/2017,36.64,1.7,0.424
1101,21/04/2017,35.166,1.6,0.407
1102,22/04/2017,35.557,1.6,0.412
1103,23/04/2017,29.358,2,0.34
1104,24/04/2017,37.78,2,0.437
1105,25/04/2017,36.369,2,0.421
1106,26/04/2017,47.139,2.9,0.546
1107,27/04/2017,41.114,2.4,0.476
1108,28/04/2017,25.215,1.6,0.292
1109,29/04/2017,30.086,1.6,0.348
1110,30/04/2017,28.708,1.7,0.332
1111,12/05/2017,29.007,2.8,0.336
1112,13/05/2017,28.324,2.9,0.328
1113,14/05/2017,31.19,3.8,0.361
1114,15/05/2017,27.231,3.4,0.315
1115,16/05/2017,40.384,3.3,0.467
1116,17/05/2017,32.747,2.8,0.379
1117,18/05/2017,29.878,2.6,0.346
1118,19/05/2017,28.983,2.6,0.335
1119,20/05/2017,30.333,2.9,0.351
1120,21/05/2017,64.631,5.4,0.748
1121,22/05/2017,61.187,4.1,0.708
1122,23/05/2017,50.739,3.4,0.587
1123,24/05/2017,44.522,3.1,0.515
1124,25/05/2017,41.761,3.2,0.483
1125,26/05/2017,30.381,3,0.352
1126,27/05/2017,32.367,3,0.375
1127,28/05/2017,34.281,3,0.397
1128,29/05/2017,47.012,3.7,0.544
1129,30/05/2017,28.86,3.3,0.334
1130,31/05/2017,19.022,3.1,0.22
1131,1/06/2017,28.263,2.9,0.327
1132,2/06/2017,28.836,2.8,0.334
1133,3/06/2017,29.59,2.9,0.342
1134,4/06/2017,28.656,2.9,0.332
1135,5/06/2017,29.746,3.1,0.344
1136,6/06/2017,30.705,2.7,0.355
1137,7/06/2017,31.239,2.7,0.362
1138,8/06/2017,33.425,2.9,0.387
1139,9/06/2017,50.43,3.1,0.584
1140,10/06/2017,42.064,2.9,0.487
1141,11/06/2017,48.46,3.7,0.561
1142,12/06/2017,53.11,3.4,0.615
1143,13/06/2017,44.157,3,0.511
1144,14/06/2017,38.006,2.7,0.44
1145,15/06/2017,29.365,2.8,0.34
1146,16/06/2017,34.656,2.6,0.401
1147,17/06/2017,35.862,2.5,0.415
1148,18/06/2017,37.306,2.8,0.432
1149,19/06/2017,35.769,2.9,0.414
1150,20/06/2017,33.07,2.7,0.383
1151,21/06/2017,32.085,2.5,0.371
1152,22/06/2017,32.484,2.7,0.376
1153,23/06/2017,32.683,2.6,0.378
1154,24/06/2017,35.872,2.7,0.415
1155,25/06/2017,34.461,3,0.399
1156,26/06/2017,30.367,3.1,0.351
1157,27/06/2017,29.142,3,0.337
1158,28/06/2017,31.29,2.9,0.362
1159,29/06/2017,30.477,3,0.353
1160,30/06/2017,33.648,3.1,0.389
1161,1/07/2017,32.08,3,0.371
1162,2/07/2017,30.91,3.2,0.358
1163,3/07/2017,30.661,3.5,0.355
1164,4/07/2017,33.415,3.2,0.387
1165,5/07/2017,50.222,4,0.581
1166,6/07/2017,26.776,3.5,0.31
1167,7/07/2017,25.391,3.3,0.294
1168,8/07/2017,33.232,3.4,0.385
1169,9/07/2017,27.593,3.6,0.319
1170,10/07/2017,29.824,3.9,0.345
1171,11/07/2017,25.954,3.4,0.3
1172,12/07/2017,29.045,3.5,0.336
1173,13/07/2017,29.767,3.6,0.345
1174,14/07/2017,54.773,4.3,0.634
1175,15/07/2017,70.879,4.9,0.82
1176,16/07/2017,54.165,4.4,0.627
1177,17/07/2017,62.802,4.2,0.727
1178,18/07/2017,62.162,4,0.719
1179,19/07/2017,80.804,4.9,0.935
1180,20/07/2017,42.217,4.2,0.489
1181,21/07/2017,57.283,3.9,0.663
1182,22/07/2017,56.442,3.8,0.653
1183,23/07/2017,40.1,3.7,0.464
1184,24/07/2017,36.332,4,0.421
1185,25/07/2017,29.633,3.6,0.343
1186,26/07/2017,27.712,3.6,0.321
1187,27/07/2017,39.797,3.7,0.461
1188,28/07/2017,25.987,3.3,0.301
1189,29/07/2017,33.855,3.5,0.392
1190,30/07/2017,28.417,3.5,0.329
1191,31/07/2017,40.592,3.7,0.47
1192,1/08/2017,24.845,3.5,0.288
1193,2/08/2017,37.971,3.1,0.439
1194,3/08/2017,35.187,2.8,0.407
1195,4/08/2017,37.243,3.2,0.431
1196,5/08/2017,73.727,4,0.853
1197,6/08/2017,67.915,4.1,0.786
1198,7/08/2017,52.93,4.2,0.613
1199,8/08/2017,36.61,3.2,0.424
1200,12/08/2017,28.712,4,0.332
1201,13/08/2017,22.713,4,0.263
1202,14/08/2017,25.222,4.1,0.292
1203,15/08/2017,24.994,3.7,0.289
1204,16/08/2017,41.952,5,0.486
1205,17/08/2017,53.212,7.1,0.616
1206,18/08/2017,19.28,7.3,0.223
1207,19/08/2017,28.225,8,0.327
1208,20/08/2017,23.697,4.9,0.274
1209,21/08/2017,25.574,4.2,0.296
1210,22/08/2017,38.961,4.8,0.451
1211,23/08/2017,28.315,3.5,0.328
1212,24/08/2017,31.93,3.4,0.37
1213,25/08/2017,28.717,3.4,0.332
1214,26/08/2017,36.752,3.4,0.425
1215,27/08/2017,31.669,3.5,0.367
1216,28/08/2017,33.476,3.5,0.387
1217,29/08/2017,30.074,3,0.348
1218,30/08/2017,31.055,3,0.359
1219,31/08/2017,29.638,2.8,0.343
1220,1/09/2017,28.811,2.7,0.333
1221,2/09/2017,28.704,2.7,0.332
1222,3/09/2017,24.059,2.8,0.278
1223,4/09/2017,65.066,5.3,0.753
1224,5/09/2017,26.44,3.2,0.306
1225,6/09/2017,32.353,3.2,0.374
1226,7/09/2017,33.069,2.8,0.383
1227,8/09/2017,14.059,2.7,0.163
1228,9/09/2017,12.327,2.4,0.143
1229,10/09/2017,12.501,2.7,0.145
1230,11/09/2017,19.792,2.8,0.229
1231,12/09/2017,25.408,2.4,0.294
1232,13/09/2017,33.682,2.5,0.39
1233,14/09/2017,49.72,3.3,0.575
1234,15/09/2017,14.478,2.3,0.168
1235,16/09/2017,20.198,2.2,0.234
1236,17/09/2017,43.539,3.2,0.504
1237,18/09/2017,15.196,2.5,0.176
1238,19/09/2017,34.191,2.4,0.396
1239,20/09/2017,27.605,1.9,0.32
1240,21/09/2017,16.979,1.7,0.197
1241,22/09/2017,25.299,1.6,0.293
1242,23/09/2017,28.994,1.5,0.336
1243,24/09/2017,53.479,3.2,0.619
1244,25/09/2017,30.968,2.3,0.358
1245,26/09/2017,22.724,1.9,0.263
1246,27/09/2017,53.821,2.1,0.623
1247,28/09/2017,73.988,2,0.856
1248,29/09/2017,85.153,2.3,0.986
1249,30/09/2017,73.029,1.8,0.845
1250,1/10/2017,76.79,2.3,0.889
1251,2/10/2017,71.762,2,0.831
1252,3/10/2017,74.34,1.8,0.86
1253,4/10/2017,72.871,1.4,0.843
1254,5/10/2017,72.334,1.3,0.837
1255,6/10/2017,73.176,1.5,0.847
1256,7/10/2017,69.394,0.9,0.803
1257,8/10/2017,70.722,0.9,0.819
1258,9/10/2017,75.841,1.1,0.878
1259,10/10/2017,80.076,1,0.927
1260,11/10/2017,75.803,0.6,0.877
1261,12/10/2017,313.539,0.5,3.629
1262,13/10/2017,208.275,0.6,2.411
1263,14/10/2017,64.998,0.7,0.752
1264,15/10/2017,63.774,0.9,0.738
1265,16/10/2017,67.103,0.9,0.777
1266,17/10/2017,68.341,0.7,0.791
1267,18/10/2017,64.631,0.7,0.748
1268,19/10/2017,72.128,0.9,0.835
1269,20/10/2017,87.776,1.2,1.016
1270,21/10/2017,202.843,7.5,2.348
1271,22/10/2017,251.538,3.2,2.911
1272,23/10/2017,142.132,1.3,1.645
1273,24/10/2017,133.143,1,1.541
1274,25/10/2017,113.066,0.8,1.309
1275,26/10/2017,116.095,0.6,1.344
1276,27/10/2017,95.66,0.7,1.107
1277,28/10/2017,85.869,1.1,0.994
1278,29/10/2017,49.549,0.7,0.573
1279,30/10/2017,50.59,0.7,0.586
1280,31/10/2017,90.134,1.6,1.043
1281,1/11/2017,40.912,1,0.474
1282,2/11/2017,68.844,0.8,0.797
1283,3/11/2017,74.105,0.8,0.858
1284,4/11/2017,83.44,0.9,0.966
1285,5/11/2017,71.105,0.9,0.823
1286,6/11/2017,79.139,1,0.916
1287,7/11/2017,91.812,1.2,1.063
1288,8/11/2017,38.486,1,0.445
1289,9/11/2017,65.626,1.6,0.76
1290,10/11/2017,82.897,1.8,0.959
1291,11/11/2017,81.988,1.8,0.949
1292,12/11/2017,85.031,2,0.984
1293,13/11/2017,83.627,1.9,0.968
1294,14/11/2017,82.098,1.7,0.95
1295,15/11/2017,82.129,1.8,0.951
1296,16/11/2017,74.472,1.7,0.862
1297,17/11/2017,42.947,1.6,0.497
1298,18/11/2017,35.869,1.7,0.415
1299,19/11/2017,43.285,2.2,0.501
1300,20/11/2017,57.409,1.9,0.664
1301,21/11/2017,51.345,1.7,0.594
1302,22/11/2017,57.334,1.7,0.664
1303,23/11/2017,70.04,2,0.811
1304,24/11/2017,76.579,3.1,0.886
1305,25/11/2017,75.057,3.2,0.869
1306,26/11/2017,78.731,2.3,0.911
1307,27/11/2017,81.2,2.4,0.94
1308,28/11/2017,87.093,2.3,1.008
1309,29/11/2017,82.119,2.3,0.95
1310,30/11/2017,78.103,2.3,0.904
1311,1/12/2017,42.499,1.9,0.492
1312,2/12/2017,40.341,1.8,0.467
1313,3/12/2017,55.793,3.3,0.646
1314,4/12/2017,68.834,3.2,0.797
1315,5/12/2017,49.025,2.4,0.567
1316,6/12/2017,50.791,3.2,0.588
1317,7/12/2017,164.802,6.5,1.907
1318,8/12/2017,81.125,3.5,0.939
1319,9/12/2017,44.29,2.4,0.513
1320,10/12/2017,32.21,2.1,0.373
1321,11/12/2017,32.778,2,0.379
1322,12/12/2017,31.973,2,0.37
1323,13/12/2017,31.408,2.2,0.364
1324,14/12/2017,28.317,1.8,0.328
